action_id,action_type,target,timestamp
2482,ADD_TRANSACTION,Garcia,2024-01-01 13:47:20
2483,ADD_TRANSACTION,Jackson,2024-01-01 13:47:40
2484,UPDATE_STATS,Williams,2024-01-01 13:48:00
2485,ADD_TRANSACTION,Moore,2024-01-01 13:48:20
2486,ADD_TRANSACTION,Jackson,2024-01-01 13:48:40
2487,REMOVE_TRANSACTION,Garcia,2024-01-01 13:49:00
2488,ADD_TRANSACTION,Brown,2024-01-01 13:49:20
2489,REMOVE_PLAYER,Johnson,2024-01-01 13:49:40
2490,ADD_PLAYER,Johnson,2024-01-01 13:50:00
2491,REMOVE_PLAYER,Brown,2024-01-01 13:50:20
2492,ADD_TRANSACTION,Smith,2024-01-01 13:50:40
2493,UPDATE_STATS,Jones,2024-01-01 13:51:00
2494,UPDATE_STATS,Moore,2024-01-01 13:51:20
2495,ADD_TRANSACTION,Williams,2024-01-01 13:51:40
2496,ADD_TRANSACTION,Moore,2024-01-01 13:52:00
2497,REMOVE_PLAYER,Jones,2024-01-01 13:52:20
2498,UPDATE_STATS,Moore,2024-01-01 13:52:40
2499,REMOVE_PLAYER,Miller,2024-01-01 13:53:00
2500,ADD_PLAYER,Williams,2024-01-01 13:53:20
2501,ADD_TRANSACTION,Garcia,2024-01-01 13:53:40
2502,UPDATE_STATS,Williams,2024-01-01 13:54:00
2503,REMOVE_TRANSACTION,Johnson,2024-01-01 13:54:20
2504,ADD_TRANSACTION,Smith,2024-01-01 13:54:40
2505,REMOVE_PLAYER,Taylor,2024-01-01 13:55:00
2506,ADD_TRANSACTION,Miller,2024-01-01 13:55:20
2507,REMOVE_TRANSACTION,Jones,2024-01-01 13:55:40
2508,ADD_PLAYER,Garcia,2024-01-01 13:56:00
2509,ADD_PLAYER,Miller,2024-01-01 13:56:20
2510,REMOVE_TRANSACTION,Garcia,2024-01-01 13:56:40
2511,REMOVE_TRANSACTION,Taylor,2024-01-01 13:57:00
2512,REMOVE_TRANSACTION,Brown,2024-01-01 13:57:20
2513,REMOVE_TRANSACTION,Jones,2024-01-01 13:57:40
2514,UPDATE_STATS,Garcia,2024-01-01 13:58:00
2515,UPDATE_STATS,Williams,2024-01-01 13:58:20
2516,REMOVE_PLAYER,Davis,2024-01-01 13:58:40
2517,ADD_TRANSACTION,Smith,2024-01-01 13:59:00
2518,REMOVE_TRANSACTION,Moore,2024-01-01 13:59:20
2519,ADD_TRANSACTION,Miller,2024-01-01 13:59:40
2520,REMOVE_TRANSACTION,Wilson,2024-01-01 14:00:00
2521,ADD_PLAYER,Wilson,2024-01-01 14:00:20
2522,ADD_PLAYER,Johnson,2024-01-01 14:00:40
2523,ADD_PLAYER,Smith,2024-01-01 14:01:00
2524,UPDATE_STATS,Garcia,2024-01-01 14:01:20
2525,REMOVE_TRANSACTION,Johnson,2024-01-01 14:01:40
2526,REMOVE_TRANSACTION,Taylor,2024-01-01 14:02:00
2527,UPDATE_STATS,Brown,2024-01-01 14:02:20
2528,REMOVE_TRANSACTION,Williams,2024-01-01 14:02:40
2529,REMOVE_TRANSACTION,Moore,2024-01-01 14:03:00
2530,UPDATE_STATS,Miller,2024-01-01 14:03:20
2531,REMOVE_PLAYER,Williams,2024-01-01 14:03:40
2532,ADD_TRANSACTION,Garcia,2024-01-01 14:04:00
2533,ADD_PLAYER,Brown,2024-01-01 14:04:20
2534,REMOVE_TRANSACTION,Miller,2024-01-01 14:04:40
2535,ADD_PLAYER,Wilson,2024-01-01 14:05:00
2536,ADD_PLAYER,Miller,2024-01-01 14:05:20
2537,REMOVE_PLAYER,Brown,2024-01-01 14:05:40
2538,ADD_PLAYER,Johnson,2024-01-01 14:06:00
2539,REMOVE_PLAYER,Taylor,2024-01-01 14:06:20
2540,REMOVE_TRANSACTION,Taylor,2024-01-01 14:06:40
2541,ADD_PLAYER,Wilson,2024-01-01 14:07:00
2542,UPDATE_STATS,Brown,2024-01-01 14:07:20
2543,UPDATE_STATS,Garcia,2024-01-01 14:07:40
2544,UPDATE_STATS,Garcia,2024-01-01 14:08:00
2545,ADD_PLAYER,Wilson,2024-01-01 14:08:20
2546,ADD_TRANSACTION,Miller,2024-01-01 14:08:40
2547,REMOVE_PLAYER,Jackson,2024-01-01 14:09:00
2548,UPDATE_STATS,Taylor,2024-01-01 14:09:20
2549,ADD_TRANSACTION,Williams,2024-01-01 14:09:40
2550,ADD_TRANSACTION,Smith,2024-01-01 14:10:00
2551,ADD_PLAYER,Taylor,2024-01-01 14:10:20
2552,REMOVE_TRANSACTION,Williams,2024-01-01 14:10:40
2553,ADD_PLAYER,Moore,2024-01-01 14:11:00
2554,ADD_TRANSACTION,Davis,2024-01-01 14:11:20
2555,ADD_PLAYER,Wilson,2024-01-01 14:11:40
2556,REMOVE_TRANSACTION,Brown,2024-01-01 14:12:00
2557,REMOVE_PLAYER,Johnson,2024-01-01 14:12:20
2558,REMOVE_PLAYER,Taylor,2024-01-01 14:12:40
2559,REMOVE_TRANSACTION,Jones,2024-01-01 14:13:00
2560,ADD_PLAYER,Johnson,2024-01-01 14:13:20
2561,UPDATE_STATS,Davis,2024-01-01 14:13:40
2562,REMOVE_TRANSACTION,Jackson,2024-01-01 14:14:00
2563,ADD_TRANSACTION,Miller,2024-01-01 14:14:20
2564,ADD_PLAYER,Williams,2024-01-01 14:14:40
2565,UPDATE_STATS,Taylor,2024-01-01 14:15:00
2566,ADD_TRANSACTION,Miller,2024-01-01 14:15:20
2567,REMOVE_TRANSACTION,Davis,2024-01-01 14:15:40
2568,ADD_TRANSACTION,Taylor,2024-01-01 14:16:00
2569,REMOVE_PLAYER,Smith,2024-01-01 14:16:20
2570,ADD_TRANSACTION,Jones,2024-01-01 14:16:40
2571,UPDATE_STATS,Smith,2024-01-01 14:17:00
2572,ADD_PLAYER,Garcia,2024-01-01 14:17:20
2573,REMOVE_PLAYER,Jackson,2024-01-01 14:17:40
2574,UPDATE_STATS,Moore,2024-01-01 14:18:00
2575,ADD_TRANSACTION,Garcia,2024-01-01 14:18:20
2576,REMOVE_PLAYER,Williams,2024-01-01 14:18:40
2577,ADD_PLAYER,Williams,2024-01-01 14:19:00
2578,ADD_PLAYER,Taylor,2024-01-01 14:19:20
2579,UPDATE_STATS,Jackson,2024-01-01 14:19:40
2580,ADD_PLAYER,Jones,2024-01-01 14:20:00
2581,ADD_PLAYER,Garcia,2024-01-01 14:20:20
2582,REMOVE_TRANSACTION,Jackson,2024-01-01 14:20:40
2583,ADD_PLAYER,Miller,2024-01-01 14:21:00
2584,UPDATE_STATS,Moore,2024-01-01 14:21:20
2585,ADD_PLAYER,Davis,2024-01-01 14:21:40
2586,ADD_TRANSACTION,Wilson,2024-01-01 14:22:00
2587,UPDATE_STATS,Moore,2024-01-01 14:22:20
2588,REMOVE_PLAYER,Wilson,2024-01-01 14:22:40
2589,REMOVE_PLAYER,Jackson,2024-01-01 14:23:00
2590,REMOVE_PLAYER,Davis,2024-01-01 14:23:20
2591,REMOVE_TRANSACTION,Jones,2024-01-01 14:23:40
2592,ADD_TRANSACTION,Moore,2024-01-01 14:24:00
2593,REMOVE_TRANSACTION,Taylor,2024-01-01 14:24:20
2594,ADD_TRANSACTION,Taylor,2024-01-01 14:24:40
2595,UPDATE_STATS,Smith,2024-01-01 14:25:00
2596,ADD_PLAYER,Williams,2024-01-01 14:25:20
2597,UPDATE_STATS,Wilson,2024-01-01 14:25:40
2598,ADD_TRANSACTION,Moore,2024-01-01 14:26:00
2599,REMOVE_PLAYER,Miller,2024-01-01 14:26:20
2600,ADD_PLAYER,Moore,2024-01-01 14:26:40
2601,REMOVE_PLAYER,Garcia,2024-01-01 14:27:00
2602,REMOVE_TRANSACTION,Miller,2024-01-01 14:27:20
2603,UPDATE_STATS,Wilson,2024-01-01 14:27:40
2604,REMOVE_TRANSACTION,Davis,2024-01-01 14:28:00
2605,ADD_TRANSACTION,Garcia,2024-01-01 14:28:20
2606,REMOVE_TRANSACTION,Williams,2024-01-01 14:28:40
2607,ADD_TRANSACTION,Miller,2024-01-01 14:29:00
2608,UPDATE_STATS,Brown,2024-01-01 14:29:20
2609,REMOVE_PLAYER,Miller,2024-01-01 14:29:40
2610,REMOVE_PLAYER,Garcia,2024-01-01 14:30:00
2611,REMOVE_PLAYER,Davis,2024-01-01 14:30:20
2612,UPDATE_STATS,Wilson,2024-01-01 14:30:40
2613,REMOVE_TRANSACTION,Jones,2024-01-01 14:31:00
2614,REMOVE_PLAYER,Williams,2024-01-01 14:31:20
2615,REMOVE_PLAYER,Garcia,2024-01-01 14:31:40
2616,UPDATE_STATS,Moore,2024-01-01 14:32:00
2617,UPDATE_STATS,Garcia,2024-01-01 14:32:20
2618,ADD_PLAYER,Moore,2024-01-01 14:32:40
2619,ADD_PLAYER,Garcia,2024-01-01 14:33:00
2620,ADD_PLAYER,Taylor,2024-01-01 14:33:20
2621,REMOVE_PLAYER,Jones,2024-01-01 14:33:40
2622,ADD_PLAYER,Brown,2024-01-01 14:34:00
2623,UPDATE_STATS,Johnson,2024-01-01 14:34:20
2624,ADD_TRANSACTION,Wilson,2024-01-01 14:34:40
2625,ADD_TRANSACTION,Moore,2024-01-01 14:35:00
2626,REMOVE_PLAYER,Moore,2024-01-01 14:35:20
2627,UPDATE_STATS,Garcia,2024-01-01 14:35:40
2628,UPDATE_STATS,Garcia,2024-01-01 14:36:00
2629,ADD_PLAYER,Jackson,2024-01-01 14:36:20
2630,ADD_TRANSACTION,Miller,2024-01-01 14:36:40
2631,REMOVE_TRANSACTION,Williams,2024-01-01 14:37:00
2632,REMOVE_PLAYER,Brown,2024-01-01 14:37:20
2633,UPDATE_STATS,Jackson,2024-01-01 14:37:40
2634,UPDATE_STATS,Garcia,2024-01-01 14:38:00
2635,ADD_PLAYER,Wilson,2024-01-01 14:38:20
2636,ADD_TRANSACTION,Davis,2024-01-01 14:38:40
2637,REMOVE_PLAYER,Williams,2024-01-01 14:39:00
2638,UPDATE_STATS,Brown,2024-01-01 14:39:20
2639,ADD_TRANSACTION,Garcia,2024-01-01 14:39:40
2640,REMOVE_TRANSACTION,Garcia,2024-01-01 14:40:00
2641,UPDATE_STATS,Taylor,2024-01-01 14:40:20
2642,ADD_TRANSACTION,Brown,2024-01-01 14:40:40
2643,REMOVE_TRANSACTION,Jackson,2024-01-01 14:41:00
2644,REMOVE_PLAYER,Taylor,2024-01-01 14:41:20
2645,ADD_PLAYER,Jones,2024-01-01 14:41:40
2646,REMOVE_PLAYER,Jackson,2024-01-01 14:42:00
2647,UPDATE_STATS,Wilson,2024-01-01 14:42:20
2648,REMOVE_PLAYER,Wilson,2024-01-01 14:42:40
2649,REMOVE_PLAYER,Johnson,2024-01-01 14:43:00
2650,REMOVE_PLAYER,Garcia,2024-01-01 14:43:20
2651,ADD_PLAYER,Moore,2024-01-01 14:43:40
2652,ADD_TRANSACTION,Taylor,2024-01-01 14:44:00
2653,ADD_PLAYER,Miller,2024-01-01 14:44:20
2654,REMOVE_PLAYER,Brown,2024-01-01 14:44:40
2655,ADD_TRANSACTION,Davis,2024-01-01 14:45:00
2656,ADD_TRANSACTION,Jones,2024-01-01 14:45:20
2657,UPDATE_STATS,Taylor,2024-01-01 14:45:40
2658,REMOVE_TRANSACTION,Jackson,2024-01-01 14:46:00
2659,UPDATE_STATS,Johnson,2024-01-01 14:46:20
2660,UPDATE_STATS,Garcia,2024-01-01 14:46:40
2661,REMOVE_PLAYER,Taylor,2024-01-01 14:47:00
2662,ADD_TRANSACTION,Moore,2024-01-01 14:47:20
2663,UPDATE_STATS,Moore,2024-01-01 14:47:40
2664,ADD_PLAYER,Garcia,2024-01-01 14:48:00
2665,ADD_PLAYER,Smith,2024-01-01 14:48:20
2666,REMOVE_TRANSACTION,Smith,2024-01-01 14:48:40
2667,REMOVE_PLAYER,Johnson,2024-01-01 14:49:00
2668,ADD_TRANSACTION,Williams,2024-01-01 14:49:20
2669,ADD_PLAYER,Wilson,2024-01-01 14:49:40
2670,ADD_PLAYER,Davis,2024-01-01 14:50:00
2671,ADD_TRANSACTION,Moore,2024-01-01 14:50:20
2672,ADD_PLAYER,Garcia,2024-01-01 14:50:40
2673,REMOVE_TRANSACTION,Miller,2024-01-01 14:51:00
2674,ADD_PLAYER,Williams,2024-01-01 14:51:20
2675,REMOVE_PLAYER,Wilson,2024-01-01 14:51:40
2676,ADD_PLAYER,Brown,2024-01-01 14:52:00
2677,REMOVE_PLAYER,Moore,2024-01-01 14:52:20
2678,ADD_PLAYER,Brown,2024-01-01 14:52:40
2679,REMOVE_PLAYER,Davis,2024-01-01 14:53:00
2680,ADD_PLAYER,Smith,2024-01-01 14:53:20
2681,REMOVE_PLAYER,Jones,2024-01-01 14:53:40
2682,ADD_TRANSACTION,Jones,2024-01-01 14:54:00
2683,ADD_PLAYER,Taylor,2024-01-01 14:54:20
2684,UPDATE_STATS,Garcia,2024-01-01 14:54:40
2685,ADD_TRANSACTION,Garcia,2024-01-01 14:55:00
2686,UPDATE_STATS,Jackson,2024-01-01 14:55:20
2687,REMOVE_PLAYER,Taylor,2024-01-01 14:55:40
2688,ADD_PLAYER,Taylor,2024-01-01 14:56:00
2689,ADD_TRANSACTION,Taylor,2024-01-01 14:56:20
2690,ADD_TRANSACTION,Johnson,2024-01-01 14:56:40
2691,ADD_PLAYER,Miller,2024-01-01 14:57:00
2692,REMOVE_TRANSACTION,Williams,2024-01-01 14:57:20
2693,REMOVE_PLAYER,Smith,2024-01-01 14:57:40
2694,REMOVE_PLAYER,Jones,2024-01-01 14:58:00
2695,UPDATE_STATS,Jackson,2024-01-01 14:58:20
2696,UPDATE_STATS,Miller,2024-01-01 14:58:40
2697,ADD_PLAYER,Jones,2024-01-01 14:59:00
2698,REMOVE_PLAYER,Garcia,2024-01-01 14:59:20
2699,ADD_TRANSACTION,Brown,2024-01-01 14:59:40
2700,ADD_PLAYER,Taylor,2024-01-01 15:00:00
2701,REMOVE_PLAYER,Smith,2024-01-01 15:00:20
2702,ADD_TRANSACTION,Davis,2024-01-01 15:00:40
2703,REMOVE_PLAYER,Garcia,2024-01-01 15:01:00
2704,UPDATE_STATS,Davis,2024-01-01 15:01:20
2705,ADD_PLAYER,Davis,2024-01-01 15:01:40
2706,ADD_PLAYER,Davis,2024-01-01 15:02:00
2707,REMOVE_TRANSACTION,Taylor,2024-01-01 15:02:20
2708,ADD_TRANSACTION,Taylor,2024-01-01 15:02:40
2709,ADD_PLAYER,Jackson,2024-01-01 15:03:00
2710,REMOVE_TRANSACTION,Johnson,2024-01-01 15:03:20
2711,ADD_PLAYER,Davis,2024-01-01 15:03:40
2712,REMOVE_TRANSACTION,Garcia,2024-01-01 15:04:00
2713,ADD_PLAYER,Jackson,2024-01-01 15:04:20
2714,UPDATE_STATS,Jones,2024-01-01 15:04:40
2715,ADD_TRANSACTION,Davis,2024-01-01 15:05:00
2716,ADD_PLAYER,Miller,2024-01-01 15:05:20
2717,UPDATE_STATS,Garcia,2024-01-01 15:05:40
2718,REMOVE_TRANSACTION,Miller,2024-01-01 15:06:00
2719,ADD_PLAYER,Taylor,2024-01-01 15:06:20
2720,REMOVE_TRANSACTION,Jones,2024-01-01 15:06:40
2721,REMOVE_PLAYER,Smith,2024-01-01 15:07:00
2722,ADD_PLAYER,Moore,2024-01-01 15:07:20
2723,REMOVE_TRANSACTION,Brown,2024-01-01 15:07:40
2724,REMOVE_PLAYER,Brown,2024-01-01 15:08:00
2725,ADD_TRANSACTION,Johnson,2024-01-01 15:08:20
2726,UPDATE_STATS,Garcia,2024-01-01 15:08:40
2727,REMOVE_TRANSACTION,Miller,2024-01-01 15:09:00
2728,ADD_TRANSACTION,Jackson,2024-01-01 15:09:20
2729,REMOVE_TRANSACTION,Miller,2024-01-01 15:09:40
2730,UPDATE_STATS,Wilson,2024-01-01 15:10:00
2731,ADD_TRANSACTION,Jackson,2024-01-01 15:10:20
2732,ADD_PLAYER,Wilson,2024-01-01 15:10:40
2733,REMOVE_PLAYER,Davis,2024-01-01 15:11:00
2734,REMOVE_TRANSACTION,Jones,2024-01-01 15:11:20
2735,REMOVE_PLAYER,Jones,2024-01-01 15:11:40
2736,REMOVE_PLAYER,Taylor,2024-01-01 15:12:00
2737,ADD_PLAYER,Moore,2024-01-01 15:12:20
2738,REMOVE_TRANSACTION,Davis,2024-01-01 15:12:40
2739,ADD_TRANSACTION,Smith,2024-01-01 15:13:00
2740,ADD_TRANSACTION,Moore,2024-01-01 15:13:20
2741,REMOVE_PLAYER,Taylor,2024-01-01 15:13:40
2742,ADD_PLAYER,Johnson,2024-01-01 15:14:00
2743,ADD_TRANSACTION,Jones,2024-01-01 15:14:20
2744,REMOVE_TRANSACTION,Davis,2024-01-01 15:14:40
2745,ADD_TRANSACTION,Davis,2024-01-01 15:15:00
2746,REMOVE_TRANSACTION,Jones,2024-01-01 15:15:20
2747,REMOVE_TRANSACTION,Wilson,2024-01-01 15:15:40
2748,REMOVE_PLAYER,Jones,2024-01-01 15:16:00
2749,REMOVE_TRANSACTION,Wilson,2024-01-01 15:16:20
2750,REMOVE_TRANSACTION,Jones,2024-01-01 15:16:40
2751,REMOVE_PLAYER,Johnson,2024-01-01 15:17:00
2752,UPDATE_STATS,Davis,2024-01-01 15:17:20
2753,ADD_PLAYER,Miller,2024-01-01 15:17:40
2754,REMOVE_TRANSACTION,Jones,2024-01-01 15:18:00
2755,UPDATE_STATS,Taylor,2024-01-01 15:18:20
2756,UPDATE_STATS,Moore,2024-01-01 15:18:40
2757,ADD_TRANSACTION,Jones,2024-01-01 15:19:00
2758,ADD_PLAYER,Johnson,2024-01-01 15:19:20
2759,UPDATE_STATS,Williams,2024-01-01 15:19:40
2760,UPDATE_STATS,Johnson,2024-01-01 15:20:00
2761,ADD_TRANSACTION,Brown,2024-01-01 15:20:20
2762,REMOVE_TRANSACTION,Jones,2024-01-01 15:20:40
2763,ADD_PLAYER,Smith,2024-01-01 15:21:00
2764,ADD_TRANSACTION,Garcia,2024-01-01 15:21:20
2765,REMOVE_PLAYER,Jones,2024-01-01 15:21:40
2766,ADD_PLAYER,Garcia,2024-01-01 15:22:00
2767,REMOVE_PLAYER,Brown,2024-01-01 15:22:20
2768,UPDATE_STATS,Jackson,2024-01-01 15:22:40
2769,ADD_TRANSACTION,Brown,2024-01-01 15:23:00
2770,ADD_TRANSACTION,Miller,2024-01-01 15:23:20
2771,ADD_TRANSACTION,Smith,2024-01-01 15:23:40
2772,UPDATE_STATS,Miller,2024-01-01 15:24:00
2773,ADD_PLAYER,Miller,2024-01-01 15:24:20
2774,REMOVE_TRANSACTION,Garcia,2024-01-01 15:24:40
2775,UPDATE_STATS,Moore,2024-01-01 15:25:00
2776,REMOVE_PLAYER,Miller,2024-01-01 15:25:20
2777,REMOVE_PLAYER,Jackson,2024-01-01 15:25:40
2778,REMOVE_TRANSACTION,Wilson,2024-01-01 15:26:00
2779,UPDATE_STATS,Garcia,2024-01-01 15:26:20
2780,REMOVE_PLAYER,Smith,2024-01-01 15:26:40
2781,REMOVE_TRANSACTION,Davis,2024-01-01 15:27:00
2782,UPDATE_STATS,Jackson,2024-01-01 15:27:20
2783,REMOVE_PLAYER,Jones,2024-01-01 15:27:40
2784,UPDATE_STATS,Garcia,2024-01-01 15:28:00
2785,REMOVE_PLAYER,Brown,2024-01-01 15:28:20
2786,ADD_PLAYER,Davis,2024-01-01 15:28:40
2787,ADD_PLAYER,Garcia,2024-01-01 15:29:00
2788,ADD_TRANSACTION,Jackson,2024-01-01 15:29:20
2789,REMOVE_PLAYER,Wilson,2024-01-01 15:29:40
2790,REMOVE_TRANSACTION,Brown,2024-01-01 15:30:00
2791,REMOVE_TRANSACTION,Garcia,2024-01-01 15:30:20
2792,ADD_PLAYER,Davis,2024-01-01 15:30:40
2793,ADD_TRANSACTION,Taylor,2024-01-01 15:31:00
2794,REMOVE_TRANSACTION,Williams,2024-01-01 15:31:20
2795,ADD_TRANSACTION,Miller,2024-01-01 15:31:40
2796,REMOVE_TRANSACTION,Moore,2024-01-01 15:32:00
2797,UPDATE_STATS,Moore,2024-01-01 15:32:20
2798,REMOVE_TRANSACTION,Wilson,2024-01-01 15:32:40
2799,ADD_PLAYER,Williams,2024-01-01 15:33:00
2800,ADD_PLAYER,Davis,2024-01-01 15:33:20
2801,ADD_TRANSACTION,Wilson,2024-01-01 15:33:40
2802,ADD_TRANSACTION,Jackson,2024-01-01 15:34:00
2803,UPDATE_STATS,Garcia,2024-01-01 15:34:20
2804,REMOVE_TRANSACTION,Brown,2024-01-01 15:34:40
2805,UPDATE_STATS,Davis,2024-01-01 15:35:00
2806,REMOVE_PLAYER,Wilson,2024-01-01 15:35:20
2807,REMOVE_PLAYER,Taylor,2024-01-01 15:35:40
2808,ADD_TRANSACTION,Wilson,2024-01-01 15:36:00
2809,ADD_TRANSACTION,Davis,2024-01-01 15:36:20
2810,ADD_PLAYER,Davis,2024-01-01 15:36:40
2811,UPDATE_STATS,Brown,2024-01-01 15:37:00
2812,ADD_TRANSACTION,Jones,2024-01-01 15:37:20
2813,REMOVE_TRANSACTION,Davis,2024-01-01 15:37:40
2814,ADD_PLAYER,Johnson,2024-01-01 15:38:00
2815,REMOVE_TRANSACTION,Brown,2024-01-01 15:38:20
2816,REMOVE_PLAYER,Jackson,2024-01-01 15:38:40
2817,UPDATE_STATS,Brown,2024-01-01 15:39:00
2818,REMOVE_PLAYER,Brown,2024-01-01 15:39:20
2819,ADD_PLAYER,Williams,2024-01-01 15:39:40
2820,ADD_TRANSACTION,Brown,2024-01-01 15:40:00
2821,UPDATE_STATS,Wilson,2024-01-01 15:40:20
2822,REMOVE_TRANSACTION,Garcia,2024-01-01 15:40:40
2823,ADD_PLAYER,Jackson,2024-01-01 15:41:00
2824,ADD_PLAYER,Davis,2024-01-01 15:41:20
2825,REMOVE_PLAYER,Garcia,2024-01-01 15:41:40
2826,UPDATE_STATS,Smith,2024-01-01 15:42:00
2827,UPDATE_STATS,Moore,2024-01-01 15:42:20
2828,REMOVE_TRANSACTION,Jackson,2024-01-01 15:42:40
2829,REMOVE_TRANSACTION,Garcia,2024-01-01 15:43:00
2830,ADD_PLAYER,Wilson,2024-01-01 15:43:20
2831,UPDATE_STATS,Wilson,2024-01-01 15:43:40
2832,UPDATE_STATS,Davis,2024-01-01 15:44:00
2833,UPDATE_STATS,Johnson,2024-01-01 15:44:20
2834,UPDATE_STATS,Jackson,2024-01-01 15:44:40
2835,ADD_TRANSACTION,Williams,2024-01-01 15:45:00
2836,ADD_TRANSACTION,Smith,2024-01-01 15:45:20
2837,ADD_TRANSACTION,Moore,2024-01-01 15:45:40
2838,UPDATE_STATS,Williams,2024-01-01 15:46:00
2839,ADD_PLAYER,Miller,2024-01-01 15:46:20
2840,REMOVE_PLAYER,Johnson,2024-01-01 15:46:40
2841,UPDATE_STATS,Brown,2024-01-01 15:47:00
2842,UPDATE_STATS,Johnson,2024-01-01 15:47:20
2843,ADD_PLAYER,Johnson,2024-01-01 15:47:40
2844,REMOVE_TRANSACTION,Davis,2024-01-01 15:48:00
2845,REMOVE_TRANSACTION,Johnson,2024-01-01 15:48:20
2846,REMOVE_PLAYER,Johnson,2024-01-01 15:48:40
2847,REMOVE_PLAYER,Wilson,2024-01-01 15:49:00
2848,REMOVE_TRANSACTION,Smith,2024-01-01 15:49:20
2849,REMOVE_TRANSACTION,Smith,2024-01-01 15:49:40
2850,UPDATE_STATS,Jackson,2024-01-01 15:50:00
2851,REMOVE_TRANSACTION,Davis,2024-01-01 15:50:20
2852,UPDATE_STATS,Garcia,2024-01-01 15:50:40
2853,REMOVE_PLAYER,Davis,2024-01-01 15:51:00
2854,UPDATE_STATS,Miller,2024-01-01 15:51:20
2855,REMOVE_TRANSACTION,Jones,2024-01-01 15:51:40
2856,ADD_TRANSACTION,Moore,2024-01-01 15:52:00
2857,UPDATE_STATS,Johnson,2024-01-01 15:52:20
2858,ADD_PLAYER,Smith,2024-01-01 15:52:40
2859,REMOVE_TRANSACTION,Brown,2024-01-01 15:53:00
2860,UPDATE_STATS,Jackson,2024-01-01 15:53:20
2861,ADD_TRANSACTION,Jones,2024-01-01 15:53:40
2862,ADD_TRANSACTION,Johnson,2024-01-01 15:54:00
2863,ADD_PLAYER,Jackson,2024-01-01 15:54:20
2864,REMOVE_TRANSACTION,Taylor,2024-01-01 15:54:40
2865,ADD_TRANSACTION,Moore,2024-01-01 15:55:00
2866,REMOVE_TRANSACTION,Moore,2024-01-01 15:55:20
2867,REMOVE_PLAYER,Garcia,2024-01-01 15:55:40
2868,REMOVE_TRANSACTION,Jones,2024-01-01 15:56:00
2869,ADD_PLAYER,Moore,2024-01-01 15:56:20
2870,REMOVE_PLAYER,Garcia,2024-01-01 15:56:40
2871,REMOVE_TRANSACTION,Miller,2024-01-01 15:57:00
2872,UPDATE_STATS,Davis,2024-01-01 15:57:20
2873,UPDATE_STATS,Smith,2024-01-01 15:57:40
2874,ADD_TRANSACTION,Brown,2024-01-01 15:58:00
2875,REMOVE_PLAYER,Wilson,2024-01-01 15:58:20
2876,UPDATE_STATS,Moore,2024-01-01 15:58:40
2877,UPDATE_STATS,Moore,2024-01-01 15:59:00
2878,ADD_PLAYER,Smith,2024-01-01 15:59:20
2879,REMOVE_TRANSACTION,Jones,2024-01-01 15:59:40
2880,UPDATE_STATS,Smith,2024-01-01 16:00:00
2881,ADD_PLAYER,Johnson,2024-01-01 16:00:20
2882,UPDATE_STATS,Davis,2024-01-01 16:00:40
2883,REMOVE_TRANSACTION,Davis,2024-01-01 16:01:00
2884,REMOVE_PLAYER,Jones,2024-01-01 16:01:20
2885,ADD_PLAYER,Davis,2024-01-01 16:01:40
2886,ADD_PLAYER,Miller,2024-01-01 16:02:00
2887,UPDATE_STATS,Jackson,2024-01-01 16:02:20
2888,REMOVE_PLAYER,Wilson,2024-01-01 16:02:40
2889,REMOVE_TRANSACTION,Garcia,2024-01-01 16:03:00
2890,REMOVE_PLAYER,Smith,2024-01-01 16:03:20
2891,UPDATE_STATS,Davis,2024-01-01 16:03:40
2892,UPDATE_STATS,Smith,2024-01-01 16:04:00
2893,REMOVE_TRANSACTION,Jones,2024-01-01 16:04:20
2894,ADD_PLAYER,Johnson,2024-01-01 16:04:40
2895,REMOVE_TRANSACTION,Moore,2024-01-01 16:05:00
2896,ADD_PLAYER,Davis,2024-01-01 16:05:20
2897,REMOVE_PLAYER,Davis,2024-01-01 16:05:40
2898,REMOVE_TRANSACTION,Jones,2024-01-01 16:06:00
2899,ADD_TRANSACTION,Miller,2024-01-01 16:06:20
2900,REMOVE_PLAYER,Jackson,2024-01-01 16:06:40
2901,UPDATE_STATS,Miller,2024-01-01 16:07:00
2902,ADD_PLAYER,Garcia,2024-01-01 16:07:20
2903,REMOVE_TRANSACTION,Williams,2024-01-01 16:07:40
2904,REMOVE_TRANSACTION,Williams,2024-01-01 16:08:00
2905,ADD_PLAYER,Garcia,2024-01-01 16:08:20
2906,ADD_TRANSACTION,Garcia,2024-01-01 16:08:40
2907,UPDATE_STATS,Taylor,2024-01-01 16:09:00
2908,REMOVE_TRANSACTION,Jones,2024-01-01 16:09:20
2909,UPDATE_STATS,Wilson,2024-01-01 16:09:40
2910,REMOVE_PLAYER,Smith,2024-01-01 16:10:00
2911,REMOVE_PLAYER,Jones,2024-01-01 16:10:20
2912,ADD_PLAYER,Garcia,2024-01-01 16:10:40
2913,ADD_TRANSACTION,Jackson,2024-01-01 16:11:00
2914,ADD_PLAYER,Moore,2024-01-01 16:11:20
2915,ADD_PLAYER,Smith,2024-01-01 16:11:40
2916,UPDATE_STATS,Garcia,2024-01-01 16:12:00
2917,REMOVE_PLAYER,Moore,2024-01-01 16:12:20
2918,UPDATE_STATS,Jackson,2024-01-01 16:12:40
