playerId,name,position,yards,touchdowns,injured
2454,Jackson_III,DL,112,7,True
2455,Smith_IV,TE,302,11,False
2456,Moore_IV,LB,1021,7,False
2457,Wilson_Jr,S,370,1,False
2458,Miller_Jr,LB,489,16,True
2459,Brown_III,RB,747,6,True
2460,Davis_III,OL,246,14,False
2461,Smith_Jr,OL,15,3,True
2462,Moore_IV,S,819,11,True
2463,Moore_Jr,WR,1154,13,True
2464,Wilson_Jr,S,21,20,True
2465,Jones_Sr,RB,102,9,False
2466,Brown_IV,OL,951,0,True
2467,Jackson_Jr,DL,64,3,True
2468,Miller_Sr,S,1027,8,True
2469,Smith_III,WR,938,4,False
2470,Miller_Jr,S,1461,6,False
2471,Johnson_,LB,252,5,True
2472,Wilson_III,DL,178,7,False
2473,Davis_,CB,158,15,True
2474,Smith_Jr,TE,1141,15,True
2475,Miller_Jr,TE,305,7,True
2476,Williams_IV,QB,791,20,False
2477,Jackson_Sr,TE,646,3,True
2478,Moore_Jr,CB,546,19,False
2479,Miller_Sr,WR,339,13,True
2480,Jones_Jr,CB,1146,3,True
2481,Moore_III,RB,101,6,True
2482,Smith_IV,QB,707,10,False
2483,Brown_Jr,S,601,16,False
2484,Jackson_Sr,OL,692,11,True
2485,Williams_Sr,K,133,7,True
2486,Smith_III,OL,965,13,False
2487,Moore_Sr,WR,515,19,True
2488,Smith_,S,206,17,True
2489,Smith_III,LB,996,0,False
2490,Jackson_Jr,DL,1028,5,False
2491,Davis_,S,357,3,False
2492,Miller_,S,1127,4,True
2493,Wilson_Sr,LB,1451,3,False
2494,Moore_IV,QB,61,12,False
2495,Davis_Jr,CB,1248,2,False
2496,Johnson_,CB,307,2,False
2497,Smith_III,QB,1009,18,True
2498,Wilson_,OL,1239,7,False
2499,Miller_Sr,TE,947,12,True
2500,Smith_,RB,503,16,True
2501,Williams_IV,DL,1146,13,False
2502,Moore_Jr,RB,1496,9,True
2503,Miller_,TE,447,4,True
2504,Jackson_III,TE,946,7,False
2505,Jones_Sr,TE,998,2,False
2506,Williams_Jr,CB,1059,14,True
2507,Brown_,LB,145,17,False
2508,Brown_IV,TE,1099,2,False
2509,Johnson_Sr,WR,955,2,False
2510,Jones_IV,WR,1229,16,True
2511,Brown_IV,LB,61,16,False
2512,Brown_IV,K,734,18,False
2513,Wilson_IV,DL,694,3,True
2514,Williams_Jr,LB,1458,1,False
2515,Williams_Sr,CB,148,6,True
2516,Jones_,K,1370,7,False
2517,Brown_III,OL,432,1,True
2518,Wilson_,CB,1298,15,False
2519,Moore_Sr,S,984,15,False
2520,Jackson_IV,CB,473,7,True
2521,Jones_,OL,693,2,True
2522,Miller_Sr,S,1147,19,False
2523,Williams_III,WR,813,13,False
2524,Smith_,QB,906,10,True
2525,Williams_Sr,S,321,9,False
2526,Davis_IV,OL,996,3,False
2527,Jackson_,QB,1069,0,True
2528,Wilson_Sr,DL,386,7,False
2529,Johnson_Jr,WR,1416,1,False
2530,Jackson_IV,WR,642,4,False
2531,Brown_III,OL,799,15,True
2532,Davis_Sr,S,1026,8,True
2533,Miller_,QB,1203,7,True
2534,Jones_,WR,675,17,True
2535,Miller_Jr,RB,1230,7,False
2536,Brown_IV,K,1052,3,False
2537,Smith_,LB,295,1,True
2538,Smith_Jr,CB,1095,19,False
2539,Davis_III,WR,65,20,True
2540,Jones_,S,113,4,True
2541,Jackson_Sr,K,662,13,False
2542,Jackson_Jr,OL,1131,12,False
2543,Brown_III,QB,1201,3,True
2544,Davis_III,S,444,14,False
2545,Williams_III,S,262,16,True
2546,Wilson_Jr,WR,1345,16,False
2547,Johnson_Jr,LB,128,2,False
2548,Williams_,DL,738,6,True
2549,Johnson_IV,LB,738,12,True
2550,Johnson_III,RB,1350,4,True
2551,Jones_III,DL,1076,11,True
2552,Brown_Sr,TE,362,2,False
2553,Davis_IV,WR,1290,13,True
2554,Wilson_Sr,LB,1007,14,False
2555,Davis_III,K,851,11,True
2556,Moore_Jr,CB,1265,14,False
2557,Johnson_IV,CB,461,1,False
2558,Jackson_,CB,1403,3,True
2559,Brown_IV,K,1406,15,True
2560,Moore_IV,QB,387,20,False
2561,Jackson_Jr,WR,121,10,False
2562,Brown_Sr,RB,872,4,False
2563,Jackson_,TE,379,20,False
2564,Brown_,RB,1015,15,False
2565,Williams_Jr,K,571,10,False
2566,Miller_Jr,TE,1057,12,False
2567,Jackson_IV,WR,910,2,True
2568,Miller_,CB,540,12,True
2569,Jackson_III,CB,1376,4,True
2570,Miller_IV,TE,357,7,False
2571,Moore_III,LB,192,3,False
2572,Brown_IV,S,16,14,False
2573,Smith_,CB,814,1,False
2574,Williams_,LB,493,12,False
2575,Davis_III,DL,672,13,False
2576,Johnson_Jr,S,996,15,True
2577,Moore_III,LB,207,17,False
2578,Johnson_Jr,DL,1046,6,True
2579,Jackson_,TE,1000,8,False
2580,Jones_Jr,OL,366,18,False
2581,Williams_III,S,1493,13,False
2582,Brown_,LB,1497,3,True
2583,Miller_Jr,LB,1463,9,False
2584,Moore_IV,DL,683,15,False
2585,Smith_III,OL,1157,6,False
2586,Brown_Sr,WR,470,2,True
2587,Johnson_Jr,DL,1490,9,False
2588,Jackson_,TE,1375,20,True
2589,Brown_IV,OL,980,5,True
2590,Brown_Sr,K,1225,9,True
2591,Jackson_IV,K,1306,16,True
2592,Moore_Jr,CB,602,15,False
2593,Smith_Sr,CB,640,1,True
2594,Jones_IV,K,547,5,True
2595,Davis_IV,DL,629,12,True
2596,Williams_III,TE,481,9,True
2597,Smith_Sr,DL,1315,4,False
2598,Jones_III,RB,609,19,False
2599,Johnson_III,TE,412,5,False
2600,Davis_III,OL,500,10,False
2601,Brown_Jr,DL,638,11,True
2602,Johnson_,S,435,2,True
2603,Brown_,WR,773,3,True
2604,Smith_,CB,8,2,True
2605,Brown_Jr,WR,559,17,False
2606,Jackson_Sr,TE,186,11,True
2607,Moore_,S,418,17,True
2608,Jones_Jr,CB,645,11,True
2609,Jackson_Sr,K,355,10,True
2610,Brown_Jr,LB,392,11,True
2611,Jackson_IV,CB,1494,14,False
2612,Brown_Jr,LB,1155,17,False
2613,Wilson_,OL,382,15,False
2614,Davis_IV,RB,521,6,True
2615,Jackson_Jr,OL,1059,12,True
2616,Wilson_Sr,K,481,2,True
2617,Williams_IV,CB,1340,15,True
2618,Jackson_IV,K,504,9,True
2619,Miller_IV,RB,828,4,True
2620,Miller_Sr,WR,321,4,True
2621,Brown_,WR,377,18,False
2622,Jones_Jr,OL,701,1,True
2623,Davis_Jr,DL,1194,4,True
2624,Smith_Jr,WR,407,20,True
2625,Moore_,S,1138,0,True
2626,Wilson_IV,CB,938,2,True
2627,Davis_,S,873,2,False
2628,Miller_,RB,142,16,True
2629,Smith_Jr,K,396,4,True
2630,Wilson_,OL,60,4,False
2631,Davis_III,LB,867,19,False
2632,Jackson_Jr,RB,1381,7,False
2633,Johnson_IV,TE,1195,4,True
2634,Jackson_III,RB,476,2,True
2635,Wilson_Sr,K,724,8,True
2636,Jones_,CB,613,16,True
2637,Wilson_Sr,OL,1304,2,False
2638,Brown_,RB,1030,20,False
2639,Williams_Sr,TE,475,16,False
2640,Wilson_,LB,894,9,True
2641,Moore_Jr,QB,1370,3,False
2642,Smith_Sr,QB,352,15,False
2643,Williams_Sr,OL,262,15,True
2644,Wilson_Sr,K,946,7,False
2645,Brown_Jr,K,678,13,True
2646,Smith_Jr,LB,414,6,False
2647,Miller_,CB,1243,4,False
2648,Davis_III,LB,422,10,True
2649,Davis_IV,RB,773,12,True
2650,Johnson_IV,S,205,5,False
2651,Jackson_,OL,752,11,True
2652,Brown_Sr,QB,143,18,True
2653,Jackson_III,LB,1359,19,True
2654,Wilson_III,TE,1117,7,False
2655,Miller_Sr,WR,1461,1,False
2656,Johnson_IV,TE,762,3,True
2657,Williams_,CB,794,9,True
2658,Miller_Jr,QB,1418,15,False
2659,Moore_IV,TE,1186,18,False
2660,Brown_Jr,RB,1281,5,False
2661,Wilson_Jr,S,1459,10,True
2662,Brown_IV,DL,746,1,True
2663,Johnson_,S,1113,14,False
2664,Miller_,DL,1079,10,False
2665,Williams_Jr,QB,626,9,True
2666,Moore_Sr,LB,305,5,True
2667,Brown_Jr,DL,771,12,True
2668,Jackson_,WR,659,5,False
2669,Jackson_IV,K,1303,6,False
2670,Johnson_Jr,CB,886,7,True
2671,Johnson_Jr,QB,782,4,False
2672,Miller_III,QB,938,7,True
2673,Smith_IV,RB,472,14,False
2674,Miller_III,S,1365,11,True
2675,Davis_,CB,1374,11,False
2676,Smith_Jr,TE,1478,11,False
2677,Brown_,RB,769,4,False
2678,Brown_,TE,1315,7,True
2679,Miller_III,S,735,16,False
2680,Williams_Jr,TE,720,19,True
2681,Miller_Jr,WR,426,19,False
2682,Miller_,DL,235,0,True
2683,Jones_IV,WR,450,12,False
2684,Davis_,S,1319,19,False
2685,Williams_III,TE,996,3,False
2686,Miller_,TE,1410,1,False
2687,Brown_Sr,CB,1104,13,True
2688,Smith_III,LB,1340,10,False
2689,Wilson_Sr,TE,563,10,True
2690,Johnson_III,QB,1370,17,True
2691,Wilson_Sr,K,1039,15,True
2692,Moore_,CB,1026,6,False
2693,Wilson_IV,K,1121,2,False
2694,Davis_,RB,1101,18,False
2695,Smith_Sr,QB,726,18,True
2696,Moore_,TE,1156,2,True
2697,Wilson_,RB,256,7,True
2698,Davis_Jr,OL,57,0,True
2699,Jackson_Sr,K,1242,4,False
2700,Brown_III,K,1158,11,False
2701,Davis_III,RB,151,18,True
2702,Jones_,DL,1378,20,False
2703,Brown_Sr,LB,619,10,True
2704,Wilson_III,QB,1189,8,True
2705,Smith_IV,K,548,1,False
2706,Davis_III,DL,217,11,True
2707,Jones_IV,DL,526,17,True
2708,Brown_,CB,89,20,False
2709,Johnson_III,DL,651,5,True
2710,Brown_Jr,S,465,19,False
2711,Wilson_Jr,TE,1280,5,False
2712,Williams_III,DL,691,8,True
2713,Jackson_,K,824,2,False
2714,Davis_Jr,CB,1390,19,False
2715,Wilson_Jr,TE,1482,13,True
2716,Miller_,LB,1163,13,False
2717,Smith_Sr,CB,109,7,False
2718,Johnson_IV,TE,1034,15,True
2719,Jones_Sr,OL,146,15,False
2720,Johnson_IV,LB,454,13,False
2721,Brown_III,DL,1350,17,False
2722,Jackson_III,TE,674,18,False
2723,Moore_III,DL,146,6,False
2724,Miller_,DL,703,20,True
2725,Smith_IV,OL,1323,16,False
2726,Jones_III,OL,475,13,False
2727,Jackson_Jr,TE,1174,13,True
2728,Brown_Jr,WR,585,1,True
2729,Brown_Sr,S,244,5,True
2730,Wilson_III,WR,1144,14,False
2731,Jackson_Jr,LB,40,18,False
2732,Smith_III,K,981,16,True
2733,Wilson_III,S,1405,4,False
2734,Jones_,OL,814,2,True
2735,Jackson_IV,LB,976,2,False
2736,Jackson_IV,DL,755,0,True
2737,Williams_III,CB,766,17,False
2738,Wilson_Sr,S,450,4,True
2739,Davis_Jr,S,1002,5,True
2740,Wilson_Jr,K,1122,18,False
2741,Brown_III,WR,1402,20,True
2742,Jones_IV,LB,155,2,False
2743,Moore_Sr,RB,615,18,True
2744,Miller_III,K,1272,0,True
2745,Jones_Sr,CB,1014,5,True
2746,Moore_III,RB,556,18,True
2747,Moore_IV,QB,919,2,False
2748,Davis_,S,1241,19,True
2749,Jackson_IV,QB,740,1,False
2750,Brown_,WR,269,9,True
2751,Smith_III,LB,1498,11,False
2752,Brown_Jr,TE,395,4,False
2753,Brown_IV,WR,101,1,True
2754,Jackson_Sr,S,782,3,True
2755,Brown_III,CB,1231,3,False
2756,Brown_Sr,OL,68,16,True
2757,Moore_,CB,1293,2,False
2758,Jones_III,OL,1169,6,False
2759,Miller_IV,QB,864,18,False
2760,Wilson_III,K,801,12,False
2761,Jones_Jr,S,739,8,True
2762,Johnson_Sr,TE,1470,15,False
2763,Smith_IV,QB,721,11,True
2764,Williams_Jr,TE,1473,4,True
2765,Miller_IV,CB,1288,11,True
2766,Jackson_,WR,1007,10,True
2767,Johnson_,TE,1297,17,True
2768,Jackson_Sr,QB,579,17,True
2769,Jackson_Sr,RB,1471,17,False
2770,Jackson_Jr,DL,1366,18,False
2771,Moore_,WR,229,16,True
2772,Wilson_Jr,WR,669,18,False
2773,Wilson_Sr,K,1229,7,True
2774,Johnson_Sr,S,924,6,True
2775,Davis_Sr,S,1047,8,True
2776,Wilson_Sr,LB,454,5,False
2777,Moore_Jr,CB,923,11,False
2778,Wilson_IV,TE,158,16,True
2779,Miller_,RB,893,3,True
2780,Johnson_III,WR,333,1,True
2781,Davis_III,LB,1273,14,True
2782,Williams_III,TE,1118,6,True
2783,Williams_Sr,OL,998,7,True
2784,Johnson_III,OL,198,5,False
2785,Jones_III,CB,725,6,False
2786,Johnson_Sr,DL,1244,18,False
2787,Moore_Sr,TE,156,13,True
2788,Jones_Jr,TE,1378,6,False
2789,Miller_IV,RB,1145,8,True
2790,Smith_Jr,RB,561,6,False
2791,Jones_IV,TE,795,2,True
2792,Jackson_Sr,QB,676,9,True
2793,Davis_,K,1217,12,True
2794,Brown_Sr,QB,158,6,False
2795,Smith_Sr,WR,161,2,False
2796,Jones_III,CB,669,15,True
2797,Davis_Sr,RB,1061,2,True
2798,Davis_Jr,QB,739,6,True
2799,Johnson_III,S,1312,9,False
2800,Brown_IV,TE,212,9,False
2801,Miller_Jr,LB,1437,4,True
2802,Williams_IV,OL,1086,2,False
2803,Johnson_III,TE,1281,15,True
2804,Jackson_,S,744,20,False
2805,Wilson_IV,CB,1007,20,True
2806,Smith_IV,QB,1151,10,True
2807,Moore_Jr,QB,1455,12,True
2808,Brown_Jr,QB,1290,10,False
2809,Smith_IV,LB,250,17,True
2810,Moore_III,WR,639,19,True
2811,Miller_III,DL,364,2,True
2812,Johnson_III,WR,1476,14,False
2813,Davis_Jr,S,961,13,False
2814,Johnson_III,DL,1250,14,True
2815,Jackson_III,DL,91,14,True
2816,Miller_Sr,K,671,6,False
2817,Moore_Sr,DL,1271,16,True
2818,Brown_Jr,WR,388,11,False
2819,Moore_III,LB,530,1,True
2820,Moore_III,WR,592,15,False
2821,Wilson_IV,K,194,17,False
2822,Davis_Jr,WR,917,12,False
2823,Jones_III,QB,1049,17,False
2824,Jackson_,LB,1444,7,False
2825,Davis_,RB,1053,6,False
2826,Williams_Jr,OL,1054,15,True
2827,Davis_III,K,901,7,True
2828,Smith_Sr,LB,1283,2,False
2829,Wilson_Sr,S,1176,15,False
2830,Jackson_III,WR,1153,1,True
2831,Miller_Sr,RB,1320,12,False
2832,Miller_III,TE,377,17,True
2833,Moore_Jr,CB,208,11,False
2834,Davis_III,K,334,9,True
2835,Miller_,RB,777,18,True
2836,Wilson_Jr,OL,918,6,True
2837,Miller_Sr,TE,1446,14,True
2838,Smith_IV,CB,1005,5,False
2839,Brown_IV,OL,1070,4,False
2840,Jackson_III,RB,1058,12,False
2841,Moore_IV,LB,1066,10,False
2842,Johnson_III,RB,134,11,True
2843,Moore_III,DL,946,9,False
2844,Smith_Jr,OL,71,6,False
2845,Jackson_,LB,151,9,True
2846,Wilson_IV,CB,958,16,True
2847,Miller_Jr,DL,868,12,True
2848,Moore_IV,QB,1286,20,False
2849,Smith_Sr,QB,827,20,False
2850,Jackson_Jr,RB,865,13,False
2851,Jackson_,K,1250,1,True
2852,Johnson_IV,DL,528,4,True
2853,Davis_IV,QB,102,18,True
2854,Wilson_Sr,RB,393,15,True
2855,Miller_III,CB,900,19,True
2856,Wilson_,LB,994,15,False
2857,Miller_IV,RB,1304,10,True
2858,Miller_III,OL,66,9,True
2859,Williams_IV,K,391,18,True
2860,Moore_III,DL,675,16,False
2861,Jackson_III,OL,398,18,False
2862,Wilson_III,OL,1156,1,False
2863,Smith_III,S,609,8,False
2864,Davis_III,LB,1105,5,True
2865,Miller_III,QB,1448,8,True
2866,Smith_III,QB,1341,9,True
2867,Davis_IV,OL,1222,9,False
2868,Brown_IV,OL,1365,20,False
2869,Johnson_Jr,RB,508,2,True
2870,Miller_Sr,RB,1061,4,True
2871,Jones_IV,TE,1389,1,True
2872,Smith_,CB,1229,16,False
2873,Moore_III,OL,1125,6,True
2874,Miller_IV,S,3,16,True
2875,Jones_III,WR,455,7,True
2876,Johnson_IV,OL,409,2,True
2877,Williams_Jr,DL,870,7,False
2878,Wilson_IV,CB,920,6,True
2879,Miller_,DL,769,13,False
2880,Wilson_III,DL,462,11,False
2881,Brown_IV,TE,696,2,False
2882,Williams_III,S,1021,1,True
2883,Johnson_Sr,QB,512,9,True
2884,Brown_Sr,TE,280,8,True
2885,Jackson_,TE,480,19,True
2886,Brown_,OL,1081,1,True
2887,Brown_IV,RB,1019,7,False
2888,Williams_IV,CB,582,10,False
2889,Moore_IV,OL,1176,1,False
2890,Wilson_,TE,1277,15,True
2891,Brown_III,RB,351,2,False
2892,Miller_,K,1037,1,True
2893,Jackson_IV,WR,548,4,False
2894,Brown_III,QB,188,18,False
2895,Williams_Jr,TE,229,14,False
2896,Brown_III,S,1389,20,False
2897,Smith_Jr,K,982,14,False
2898,Williams_Sr,CB,546,1,False
2899,Wilson_Sr,S,1066,12,False
2900,Moore_,K,582,16,False
2901,Williams_IV,LB,898,16,False
2902,Jackson_Sr,TE,818,15,False
2903,Johnson_III,S,1151,8,True
2904,Moore_Jr,K,891,10,True
2905,Smith_IV,TE,1080,16,True
2906,Johnson_,S,170,10,True
2907,Wilson_III,WR,1455,7,True
2908,Johnson_Sr,WR,966,14,True
2909,Brown_Jr,OL,519,3,True
2910,Johnson_Sr,S,323,20,False
2911,Williams_IV,LB,1097,4,True
2912,Jackson_III,TE,124,3,True
2913,Moore_,WR,1490,18,True
2914,Moore_Sr,QB,430,19,False
2915,Davis_III,OL,1185,2,False
2916,Brown_IV,RB,692,2,True
2917,Smith_III,CB,630,14,True
2918,Williams_,QB,1312,13,False
2919,Brown_Jr,DL,519,3,False
2920,Davis_,QB,979,8,False
2921,Davis_,TE,41,13,True
2922,Wilson_,S,777,17,True
2923,Jones_Sr,K,166,13,True
2924,Brown_Sr,RB,364,10,True
2925,Brown_,QB,1268,20,False
2926,Wilson_,CB,1152,8,True
2927,Miller_Sr,QB,292,2,False
2928,Miller_III,S,480,0,False
2929,Jackson_III,QB,1054,17,False
2930,Miller_Jr,CB,123,5,False
2931,Miller_IV,LB,443,13,False
2932,Moore_III,WR,99,6,False
2933,Wilson_IV,WR,894,19,False
2934,Moore_IV,WR,194,2,False
2935,Johnson_Sr,QB,669,12,False
2936,Brown_,TE,1391,15,False
2937,Moore_III,DL,124,5,False
2938,Williams_,TE,38,10,False
2939,Brown_Jr,TE,764,16,True
2940,Wilson_Jr,QB,1386,0,False
2941,Moore_,WR,250,2,True
2942,Davis_Jr,CB,130,18,False
2943,Davis_IV,DL,1436,16,True
2944,Wilson_Jr,S,387,16,True
2945,Jackson_Sr,K,459,13,True
2946,Wilson_,QB,438,11,False
2947,Miller_Jr,WR,971,1,True
2948,Williams_,WR,1212,16,False
2949,Wilson_III,QB,246,17,True
2950,Williams_Jr,QB,326,11,True
2951,Moore_Jr,WR,122,9,False
2952,Jones_Sr,QB,1213,5,False
2953,Wilson_,LB,1352,8,True
2954,Miller_IV,QB,96,10,True
2955,Wilson_Jr,K,307,8,False
2956,Davis_Jr,LB,1200,4,False
2957,Moore_,OL,1025,15,False
2958,Davis_III,LB,758,17,False
2959,Wilson_IV,CB,1394,6,False
2960,Brown_Sr,TE,520,17,True
2961,Miller_Jr,DL,52,8,True
2962,Jackson_IV,RB,773,19,False
2963,Williams_Sr,S,677,9,False
2964,Johnson_,LB,751,9,True
2965,Smith_IV,QB,1104,12,True
2966,Williams_Jr,QB,520,14,False
2967,Davis_III,WR,504,9,True
2968,Miller_Sr,WR,1026,0,True
2969,Smith_,RB,1326,12,True
2970,Williams_Jr,CB,1425,20,False
2971,Miller_,TE,812,5,False
2972,Davis_III,WR,872,10,False
2973,Davis_Jr,RB,1135,8,False
2974,Johnson_Jr,DL,931,17,False
2975,Jackson_III,QB,768,0,True
2976,Brown_III,K,49,15,True
2977,Jackson_IV,WR,1072,13,False
2978,Brown_III,QB,501,3,True
2979,Johnson_,DL,1092,5,True
2980,Smith_,WR,1047,8,False
2981,Brown_IV,K,1262,19,True
2982,Davis_III,LB,907,18,False
2983,Johnson_III,RB,1113,7,False
2984,Jackson_,DL,1130,7,False
2985,Miller_Sr,CB,1452,11,True
2986,Moore_Jr,S,588,12,False
2987,Williams_IV,OL,250,14,False
2988,Moore_,CB,119,6,False
2989,Brown_Sr,TE,954,7,False
2990,Miller_,DL,511,3,True
2991,Smith_IV,OL,766,4,True
2992,Smith_III,LB,962,11,False
2993,Jackson_Sr,DL,320,7,True
2994,Brown_IV,K,404,18,True
2995,Moore_,DL,1072,10,True
2996,Jackson_IV,QB,591,20,True
2997,Brown_III,LB,714,10,True
2998,Smith_Sr,S,1279,7,True
2999,Miller_III,LB,671,5,False
3000,Jackson_IV,OL,1343,17,True
3001,Miller_,K,508,2,True
3002,Davis_Jr,DL,717,18,False
3003,Johnson_Sr,K,726,19,False
3004,Davis_Sr,WR,86,4,True
3005,Jones_Sr,QB,764,14,False
3006,Jones_Jr,CB,172,17,True
3007,Jones_Sr,S,1485,4,False
3008,Wilson_IV,K,161,1,False
3009,Miller_,TE,546,9,False
3010,Wilson_Sr,CB,411,4,True
3011,Jackson_,DL,461,7,False
3012,Johnson_Jr,DL,1484,15,True
3013,Jones_III,LB,1480,14,False
3014,Brown_III,WR,40,17,False
3015,Smith_,RB,1014,17,True
3016,Moore_III,WR,1498,8,False
3017,Miller_Sr,DL,280,11,True
3018,Jones_,OL,1406,0,False
3019,Wilson_Sr,K,357,13,False
3020,Moore_III,S,1290,15,False
3021,Moore_,QB,516,0,True
3022,Smith_III,CB,1437,6,True
3023,Wilson_Sr,DL,872,2,False
3024,Smith_,WR,38,0,False
3025,Jones_,RB,285,4,False
3026,Smith_III,RB,919,14,False
3027,Jones_Sr,WR,665,5,True
3028,Wilson_Sr,TE,1345,15,True
3029,Smith_,RB,879,18,False
3030,Smith_,WR,921,13,True
3031,Davis_IV,LB,146,17,True
3032,Williams_Jr,K,939,3,False
3033,Davis_,DL,1010,14,False
3034,Wilson_Sr,S,1052,4,False
3035,Jones_Jr,K,368,15,False
3036,Williams_,DL,732,18,False
3037,Wilson_Sr,WR,245,13,False
3038,Smith_III,S,718,13,False
3039,Smith_Sr,WR,227,14,True
3040,Johnson_IV,S,895,16,True
3041,Smith_IV,OL,218,10,False
3042,Johnson_III,TE,470,20,True
3043,Smith_Jr,QB,200,7,False
3044,Brown_IV,K,997,5,True
3045,Moore_,OL,44,0,True
3046,Smith_Jr,WR,946,2,True
3047,Smith_Sr,K,1405,10,False
3048,Smith_III,OL,757,12,False
3049,Brown_,QB,17,19,False
3050,Jackson_,DL,230,9,False
3051,Moore_,RB,1006,8,True
3052,Moore_Jr,QB,691,16,False
3053,Davis_IV,DL,1402,3,False
3054,Smith_,OL,696,9,True
3055,Moore_IV,WR,679,5,True
3056,Davis_,OL,970,4,True
3057,Wilson_IV,K,229,14,True
3058,Miller_IV,K,234,2,True
3059,Miller_Sr,S,363,7,True
3060,Wilson_IV,K,1343,7,True
3061,Williams_,S,1485,19,False
3062,Brown_,TE,1005,3,False
3063,Moore_,OL,1172,19,True
3064,Wilson_IV,WR,1230,9,True
3065,Williams_Jr,CB,860,18,True
3066,Jackson_,S,931,0,False
3067,Smith_Sr,CB,167,8,True
3068,Moore_Sr,S,213,19,True
3069,Smith_IV,RB,418,9,False
3070,Miller_IV,S,1157,8,True
3071,Miller_IV,TE,1267,9,False
3072,Williams_IV,S,10,5,True
3073,Johnson_IV,CB,798,3,False
3074,Smith_IV,K,1162,9,False
3075,Brown_III,S,68,17,True
3076,Brown_Sr,OL,1239,10,False
3077,Jackson_IV,S,1222,6,True
3078,Davis_,S,1,18,False
3079,Brown_III,S,129,19,False
3080,Wilson_,OL,11,1,False
3081,Miller_,QB,712,4,False
3082,Miller_Jr,DL,1316,6,False
3083,Davis_Sr,K,1018,16,False
3084,Miller_Jr,QB,179,12,False
3085,Moore_Sr,TE,637,8,False
3086,Jackson_Jr,OL,955,0,False
3087,Jones_IV,LB,1403,4,True
3088,Miller_III,QB,1138,11,True
3089,Williams_IV,WR,1466,8,True
3090,Johnson_III,S,1049,16,False
3091,Jones_IV,QB,830,10,False
3092,Johnson_Jr,LB,756,7,False
3093,Johnson_Sr,WR,1262,5,True
3094,Miller_III,S,316,5,True
3095,Williams_Sr,CB,1067,4,False
3096,Miller_IV,K,543,9,True
3097,Miller_IV,LB,802,4,True
3098,Davis_IV,TE,1288,8,False
3099,Jackson_III,LB,84,18,False
3100,Wilson_Sr,WR,1007,8,False
3101,Jackson_III,QB,210,6,False
3102,Johnson_III,S,1285,5,False
3103,Jackson_III,OL,311,16,True
3104,Wilson_Sr,QB,533,13,True
3105,Johnson_III,TE,825,15,True
3106,Moore_Sr,K,1304,9,False
3107,Davis_,QB,580,9,True
3108,Jones_Sr,RB,772,5,False
3109,Jackson_Jr,WR,1414,20,True
3110,Miller_Sr,QB,835,18,False
3111,Johnson_Sr,CB,395,14,False
3112,Brown_IV,K,147,4,True
3113,Davis_Jr,CB,203,11,False
3114,Jackson_Jr,QB,1391,11,False
3115,Smith_IV,TE,1474,9,False
3116,Jackson_,RB,1287,0,True
3117,Jones_Sr,RB,1188,15,False
3118,Williams_Sr,K,867,4,False
3119,Brown_Sr,QB,870,0,False
3120,Williams_IV,DL,1448,20,False
3121,Smith_IV,WR,1488,11,False
3122,Williams_,TE,720,11,False
3123,Johnson_,OL,1246,12,False
3124,Davis_Sr,CB,960,4,False
3125,Miller_III,DL,526,6,False
3126,Miller_Jr,CB,1026,19,True
3127,Davis_IV,K,34,20,False
3128,Smith_Sr,OL,531,9,False
3129,Moore_III,CB,1012,18,False
3130,Miller_III,TE,1012,8,True
3131,Jones_IV,K,1326,10,False
3132,Jones_Sr,TE,943,4,False
3133,Davis_III,DL,618,6,False
3134,Williams_Jr,WR,453,12,False
3135,Davis_,S,696,17,False
3136,Johnson_Jr,DL,949,10,True
3137,Johnson_Sr,QB,1450,19,True
3138,Smith_III,DL,913,2,False
3139,Williams_,LB,1098,19,False
3140,Williams_Sr,QB,532,12,True
3141,Jones_Sr,DL,900,4,False
3142,Miller_,LB,1029,10,False
3143,Moore_,WR,880,10,True
3144,Smith_,QB,972,8,False
3145,Brown_,S,735,2,False
3146,Williams_Sr,TE,1277,13,False
3147,Jackson_,S,1067,16,True
3148,Brown_III,OL,327,19,False
3149,Jones_III,S,469,15,True
3150,Jones_IV,WR,133,7,False
3151,Miller_IV,OL,1085,16,True
3152,Johnson_IV,WR,25,8,True
3153,Wilson_Sr,K,89,14,False
3154,Williams_Jr,RB,1328,11,False
3155,Davis_IV,K,644,19,True
3156,Smith_,K,1432,0,True
3157,Smith_Sr,TE,628,8,True
3158,Williams_Jr,K,1045,8,True
3159,Brown_,WR,1490,9,False
3160,Jackson_Sr,RB,1232,10,True
3161,Johnson_III,OL,417,6,False
3162,Davis_IV,K,1206,15,False
3163,Wilson_,OL,275,0,True
3164,Brown_Sr,RB,577,2,False
3165,Johnson_Sr,DL,703,7,True
3166,Moore_Jr,S,903,14,False
3167,Smith_Sr,CB,1389,8,False
3168,Miller_Jr,WR,349,8,False
3169,Wilson_Sr,TE,37,16,True
3170,Smith_,OL,269,10,True
3171,Jones_Jr,S,418,14,False
3172,Jackson_Jr,DL,1026,18,True
3173,Moore_III,S,952,7,False
3174,Johnson_Jr,QB,1074,20,True
3175,Davis_IV,LB,1346,20,True
3176,Jones_Sr,CB,495,19,True
3177,Davis_Sr,DL,1261,14,True
3178,Davis_Jr,TE,1141,11,True
3179,Johnson_,K,1053,16,False
