trans_id,type,player,timestamp
2419,Trade,Anderson77,2027-11-20
2420,Release,Brown66,2027-11-21
2421,Injury,Johnson28,2027-11-22
2422,Activation,Gonzalez11,2027-11-23
2423,Trade,Thomas47,2027-11-24
2424,Injury,Taylor31,2027-11-25
2425,Injury,Brown85,2027-11-26
2426,Trade,Anderson43,2027-11-27
2427,Release,Jones62,2027-11-28
2428,Activation,Jones21,2027-11-29
2429,Signing,Jones72,2027-11-30
2430,Signing,Brown62,2027-12-01
2431,Trade,Taylor70,2027-12-02
2432,Trade,Wilson73,2027-12-03
2433,Release,Taylor56,2027-12-04
2434,Injury,Lopez97,2027-12-05
2435,Return,Hernandez85,2027-12-06
2436,Suspension,Jones97,2027-12-07
2437,Return,Jackson3,2027-12-08
2438,Activation,Williams23,2027-12-09
2439,Suspension,Moore86,2027-12-10
2440,Release,Smith68,2027-12-11
2441,Trade,Wilson65,2027-12-12
2442,Signing,Anderson35,2027-12-13
2443,Release,Jones74,2027-12-14
2444,Release,Smith49,2027-12-15
2445,Release,Wilson44,2027-12-16
2446,Activation,Jones80,2027-12-17
2447,Suspension,Gonzalez38,2027-12-18
2448,Signing,Anderson5,2027-12-19
2449,Suspension,Hernandez1,2027-12-20
2450,Trade,Martin34,2027-12-21
2451,Trade,Taylor90,2027-12-22
2452,Trade,Taylor77,2027-12-23
2453,Activation,Martinez70,2027-12-24
2454,Trade,Wilson11,2027-12-25
2455,Return,Lopez76,2027-12-26
2456,Return,Wilson22,2027-12-27
2457,Return,Jones55,2027-12-28
2458,Injury,Moore22,2027-12-29
2459,Activation,Williams27,2027-12-30
2460,Release,Davis1,2027-12-31
2461,Signing,Rodriguez22,2028-01-01
2462,Signing,Moore85,2028-01-02
2463,Injury,Smith99,2028-01-03
2464,Injury,Garcia94,2028-01-04
2465,Trade,Brown92,2028-01-05
2466,Suspension,Miller99,2028-01-06
2467,Activation,Jackson37,2028-01-07
2468,Return,Wilson70,2028-01-08
2469,Suspension,Moore99,2028-01-09
2470,Suspension,Moore97,2028-01-10
2471,Signing,Jones38,2028-01-11
2472,Activation,Smith7,2028-01-12
2473,Return,Martin89,2028-01-13
2474,Trade,Jones79,2028-01-14
2475,Suspension,Lopez14,2028-01-15
2476,Signing,Johnson37,2028-01-16
2477,Release,Jackson47,2028-01-17
2478,Suspension,Garcia74,2028-01-18
2479,Injury,Rodriguez55,2028-01-19
2480,Injury,Wilson42,2028-01-20
2481,Injury,Anderson3,2028-01-21
2482,Trade,Rodriguez96,2028-01-22
2483,Return,Rodriguez4,2028-01-23
2484,Release,Miller96,2028-01-24
2485,Signing,Wilson55,2028-01-25
2486,Trade,Taylor33,2028-01-26
2487,Activation,Thomas65,2028-01-27
2488,Release,Thomas17,2028-01-28
2489,Activation,Miller43,2028-01-29
2490,Return,Brown17,2028-01-30
2491,Suspension,Jackson82,2028-01-31
2492,Trade,Lopez20,2028-02-01
2493,Injury,Brown45,2028-02-02
2494,Return,Taylor41,2028-02-03
2495,Activation,Martin57,2028-02-04
2496,Trade,Jackson47,2028-02-05
2497,Signing,Garcia51,2028-02-06
2498,Signing,Jones52,2028-02-07
2499,Trade,Brown19,2028-02-08
2500,Release,Martinez23,2028-02-09
2501,Suspension,Martin51,2028-02-10
2502,Suspension,Davis72,2028-02-11
2503,Signing,Thomas32,2028-02-12
2504,Trade,Brown34,2028-02-13
2505,Release,Lopez31,2028-02-14
2506,Release,Martinez46,2028-02-15
2507,Signing,Hernandez78,2028-02-16
2508,Signing,Hernandez47,2028-02-17
2509,Suspension,Moore2,2028-02-18
2510,Suspension,Miller21,2028-02-19
2511,Activation,Miller30,2028-02-20
2512,Suspension,Miller97,2028-02-21
2513,Signing,Wilson73,2028-02-22
2514,Activation,Anderson46,2028-02-23
2515,Injury,Wilson65,2028-02-24
2516,Release,Johnson21,2028-02-25
2517,Return,Garcia77,2028-02-26
2518,Injury,Jones63,2028-02-27
2519,Injury,Davis46,2028-02-28
2520,Trade,Wilson17,2028-02-29
2521,Suspension,Johnson9,2028-03-01
2522,Release,Martin57,2028-03-02
2523,Activation,Lopez45,2028-03-03
2524,Signing,Johnson18,2028-03-04
2525,Trade,Gonzalez22,2028-03-05
2526,Signing,Gonzalez26,2028-03-06
2527,Trade,Johnson54,2028-03-07
2528,Activation,Davis74,2028-03-08
2529,Injury,Martin44,2028-03-09
2530,Activation,Hernandez89,2028-03-10
2531,Activation,Martin36,2028-03-11
2532,Trade,Martin30,2028-03-12
2533,Signing,Miller2,2028-03-13
2534,Suspension,Martinez2,2028-03-14
2535,Activation,Martinez85,2028-03-15
2536,Suspension,Moore22,2028-03-16
2537,Activation,Gonzalez59,2028-03-17
2538,Return,Johnson4,2028-03-18
2539,Activation,Martinez23,2028-03-19
2540,Activation,Brown50,2028-03-20
2541,Trade,Lopez67,2028-03-21
2542,Release,Williams28,2028-03-22
2543,Return,Smith94,2028-03-23
2544,Injury,Smith73,2028-03-24
2545,Suspension,Miller10,2028-03-25
2546,Trade,Gonzalez42,2028-03-26
2547,Release,Moore95,2028-03-27
2548,Injury,Rodriguez94,2028-03-28
2549,Signing,Thomas70,2028-03-29
2550,Activation,Hernandez50,2028-03-30
2551,Activation,Jones50,2028-03-31
2552,Injury,Miller40,2028-04-01
2553,Injury,Jackson56,2028-04-02
2554,Activation,Jackson71,2028-04-03
2555,Injury,Moore61,2028-04-04
2556,Activation,Martinez2,2028-04-05
2557,Release,Williams1,2028-04-06
2558,Signing,Miller64,2028-04-07
2559,Suspension,Wilson72,2028-04-08
2560,Signing,Martinez60,2028-04-09
2561,Suspension,Brown2,2028-04-10
2562,Injury,Martin58,2028-04-11
2563,Release,Rodriguez88,2028-04-12
2564,Return,Lopez88,2028-04-13
2565,Signing,Wilson92,2028-04-14
2566,Signing,Davis9,2028-04-15
2567,Release,Martin66,2028-04-16
2568,Signing,Gonzalez68,2028-04-17
2569,Activation,Taylor19,2028-04-18
2570,Suspension,Garcia17,2028-04-19
2571,Release,Jones69,2028-04-20
2572,Trade,Moore79,2028-04-21
2573,Signing,Johnson97,2028-04-22
2574,Signing,Jones80,2028-04-23
2575,Suspension,Wilson56,2028-04-24
2576,Injury,Gonzalez95,2028-04-25
2577,Return,Hernandez85,2028-04-26
2578,Trade,Williams24,2028-04-27
2579,Activation,Davis80,2028-04-28
2580,Release,Williams52,2028-04-29
2581,Signing,Lopez12,2028-04-30
2582,Suspension,Davis82,2028-05-01
2583,Activation,Johnson83,2028-05-02
2584,Injury,Rodriguez92,2028-05-03
2585,Injury,Anderson1,2028-05-04
2586,Trade,Smith64,2028-05-05
2587,Injury,Lopez45,2028-05-06
2588,Signing,Jones63,2028-05-07
2589,Activation,Smith42,2028-05-08
2590,Return,Anderson13,2028-05-09
2591,Return,Rodriguez83,2028-05-10
2592,Return,Taylor73,2028-05-11
2593,Trade,Rodriguez18,2028-05-12
2594,Return,Miller86,2028-05-13
2595,Trade,Moore74,2028-05-14
2596,Return,Thomas60,2028-05-15
2597,Signing,Brown13,2028-05-16
2598,Trade,Taylor39,2028-05-17
2599,Activation,Garcia43,2028-05-18
2600,Return,Jones86,2028-05-19
2601,Activation,Smith48,2028-05-20
2602,Release,Lopez69,2028-05-21
2603,Release,Hernandez84,2028-05-22
2604,Activation,Brown67,2028-05-23
2605,Trade,Thomas81,2028-05-24
2606,Activation,Davis17,2028-05-25
2607,Injury,Gonzalez11,2028-05-26
2608,Activation,Jones70,2028-05-27
2609,Release,Jackson29,2028-05-28
2610,Activation,Davis63,2028-05-29
2611,Return,Smith86,2028-05-30
2612,Suspension,Williams8,2028-05-31
2613,Signing,Hernandez26,2028-06-01
2614,Suspension,Brown97,2028-06-02
2615,Suspension,Garcia95,2028-06-03
2616,Injury,Brown3,2028-06-04
2617,Signing,Anderson61,2028-06-05
2618,Activation,Martin53,2028-06-06
2619,Return,Brown48,2028-06-07
2620,Signing,Gonzalez13,2028-06-08
2621,Return,Martin75,2028-06-09
2622,Suspension,Wilson33,2028-06-10
2623,Signing,Moore20,2028-06-11
2624,Trade,Lopez50,2028-06-12
2625,Trade,Garcia65,2028-06-13
2626,Signing,Martin12,2028-06-14
2627,Release,Gonzalez11,2028-06-15
2628,Trade,Garcia82,2028-06-16
2629,Return,Martinez83,2028-06-17
2630,Release,Johnson89,2028-06-18
2631,Suspension,Anderson47,2028-06-19
2632,Trade,Martinez75,2028-06-20
2633,Suspension,Jones62,2028-06-21
2634,Activation,Anderson10,2028-06-22
2635,Suspension,Rodriguez51,2028-06-23
2636,Return,Wilson19,2028-06-24
2637,Injury,Hernandez94,2028-06-25
2638,Signing,Hernandez79,2028-06-26
2639,Injury,Johnson89,2028-06-27
2640,Signing,Wilson51,2028-06-28
2641,Injury,Jackson47,2028-06-29
2642,Trade,Jones66,2028-06-30
2643,Trade,Taylor38,2028-07-01
2644,Release,Jackson54,2028-07-02
2645,Release,Davis26,2028-07-03
2646,Release,Garcia89,2028-07-04
2647,Trade,Moore70,2028-07-05
2648,Release,Johnson96,2028-07-06
2649,Return,Williams32,2028-07-07
2650,Release,Hernandez94,2028-07-08
2651,Suspension,Martinez75,2028-07-09
2652,Suspension,Moore92,2028-07-10
2653,Signing,Lopez67,2028-07-11
2654,Return,Jones98,2028-07-12
2655,Activation,Smith58,2028-07-13
2656,Trade,Moore59,2028-07-14
2657,Return,Hernandez39,2028-07-15
2658,Return,Williams65,2028-07-16
2659,Activation,Davis25,2028-07-17
2660,Release,Wilson77,2028-07-18
2661,Suspension,Jackson30,2028-07-19
2662,Activation,Thomas28,2028-07-20
2663,Return,Martinez83,2028-07-21
2664,Signing,Martinez83,2028-07-22
2665,Injury,Davis69,2028-07-23
2666,Activation,Jones19,2028-07-24
2667,Activation,Miller52,2028-07-25
2668,Suspension,Miller42,2028-07-26
2669,Injury,Wilson39,2028-07-27
2670,Release,Martin16,2028-07-28
2671,Return,Lopez84,2028-07-29
2672,Release,Taylor47,2028-07-30
2673,Trade,Jackson81,2028-07-31
2674,Release,Taylor69,2028-08-01
2675,Suspension,Wilson3,2028-08-02
2676,Release,Gonzalez14,2028-08-03
2677,Injury,Gonzalez34,2028-08-04
2678,Activation,Garcia56,2028-08-05
2679,Trade,Smith75,2028-08-06
2680,Trade,Brown86,2028-08-07
2681,Suspension,Taylor49,2028-08-08
2682,Suspension,Jackson52,2028-08-09
2683,Release,Wilson35,2028-08-10
2684,Signing,Taylor51,2028-08-11
2685,Trade,Rodriguez45,2028-08-12
2686,Trade,Miller74,2028-08-13
2687,Injury,Johnson34,2028-08-14
2688,Trade,Johnson53,2028-08-15
2689,Injury,Davis35,2028-08-16
2690,Activation,Anderson63,2028-08-17
2691,Signing,Lopez45,2028-08-18
2692,Injury,Jackson45,2028-08-19
2693,Activation,Taylor23,2028-08-20
2694,Activation,Davis78,2028-08-21
2695,Trade,Davis7,2028-08-22
2696,Return,Hernandez72,2028-08-23
2697,Return,Moore10,2028-08-24
2698,Release,Martin69,2028-08-25
2699,Release,Martin72,2028-08-26
2700,Release,Lopez63,2028-08-27
2701,Release,Garcia65,2028-08-28
2702,Trade,Lopez43,2028-08-29
2703,Return,Brown91,2028-08-30
2704,Trade,Thomas23,2028-08-31
2705,Release,Thomas97,2028-09-01
2706,Return,Thomas82,2028-09-02
2707,Signing,Jackson6,2028-09-03
2708,Injury,Jackson81,2028-09-04
2709,Suspension,Hernandez93,2028-09-05
2710,Signing,Rodriguez49,2028-09-06
2711,Signing,Brown69,2028-09-07
2712,Trade,Hernandez96,2028-09-08
2713,Suspension,Jackson37,2028-09-09
2714,Suspension,Garcia46,2028-09-10
2715,Injury,Jones19,2028-09-11
2716,Return,Anderson43,2028-09-12
2717,Activation,Martin4,2028-09-13
2718,Suspension,Rodriguez47,2028-09-14
2719,Activation,Davis40,2028-09-15
2720,Injury,Lopez8,2028-09-16
2721,Trade,Garcia93,2028-09-17
2722,Release,Anderson12,2028-09-18
2723,Signing,Taylor14,2028-09-19
2724,Injury,Wilson8,2028-09-20
2725,Signing,Martin42,2028-09-21
2726,Injury,Martinez93,2028-09-22
2727,Release,Brown58,2028-09-23
2728,Activation,Rodriguez58,2028-09-24
2729,Trade,Martin38,2028-09-25
2730,Release,Gonzalez49,2028-09-26
2731,Release,Thomas30,2028-09-27
2732,Return,Hernandez38,2028-09-28
2733,Signing,Jackson73,2028-09-29
2734,Activation,Garcia67,2028-09-30
2735,Signing,Thomas5,2028-10-01
2736,Injury,Brown36,2028-10-02
2737,Return,Johnson10,2028-10-03
2738,Release,Thomas12,2028-10-04
2739,Suspension,Jackson29,2028-10-05
2740,Injury,Wilson33,2028-10-06
2741,Injury,Johnson87,2028-10-07
2742,Release,Gonzalez86,2028-10-08
2743,Activation,Jackson4,2028-10-09
2744,Suspension,Rodriguez87,2028-10-10
2745,Return,Taylor25,2028-10-11
2746,Release,Moore80,2028-10-12
2747,Suspension,Davis29,2028-10-13
2748,Trade,Hernandez31,2028-10-14
2749,Activation,Thomas37,2028-10-15
2750,Activation,Martin19,2028-10-16
2751,Signing,Davis46,2028-10-17
2752,Signing,Miller99,2028-10-18
2753,Activation,Jackson40,2028-10-19
2754,Activation,Hernandez73,2028-10-20
2755,Injury,Miller95,2028-10-21
2756,Release,Jones88,2028-10-22
2757,Suspension,Brown92,2028-10-23
2758,Injury,Gonzalez19,2028-10-24
2759,Trade,Martinez13,2028-10-25
2760,Injury,Jones5,2028-10-26
2761,Return,Garcia96,2028-10-27
2762,Activation,Miller86,2028-10-28
2763,Release,Hernandez17,2028-10-29
2764,Return,Lopez4,2028-10-30
2765,Injury,Rodriguez86,2028-10-31
2766,Activation,Martin9,2028-11-01
2767,Injury,Garcia14,2028-11-02
2768,Suspension,Martin84,2028-11-03
2769,Trade,Anderson62,2028-11-04
2770,Activation,Jackson53,2028-11-05
2771,Trade,Anderson16,2028-11-06
2772,Signing,Jackson39,2028-11-07
2773,Return,Williams32,2028-11-08
2774,Suspension,Brown44,2028-11-09
2775,Release,Hernandez70,2028-11-10
2776,Suspension,Martin63,2028-11-11
2777,Activation,Davis56,2028-11-12
2778,Suspension,Jackson58,2028-11-13
2779,Release,Brown5,2028-11-14
2780,Activation,Taylor34,2028-11-15
2781,Return,Garcia27,2028-11-16
2782,Release,Jackson71,2028-11-17
2783,Trade,Jones68,2028-11-18
2784,Suspension,Gonzalez3,2028-11-19
2785,Suspension,Martin91,2028-11-20
2786,Suspension,Wilson71,2028-11-21
2787,Suspension,Jackson17,2028-11-22
2788,Return,Brown77,2028-11-23
2789,Trade,Anderson76,2028-11-24
2790,Release,Moore72,2028-11-25
2791,Suspension,Brown34,2028-11-26
2792,Return,Taylor89,2028-11-27
2793,Activation,Rodriguez85,2028-11-28
2794,Injury,Johnson24,2028-11-29
2795,Trade,Taylor40,2028-11-30
2796,Activation,Rodriguez4,2028-12-01
2797,Signing,Martinez11,2028-12-02
2798,Suspension,Lopez10,2028-12-03
2799,Return,Gonzalez45,2028-12-04
2800,Signing,Lopez14,2028-12-05
2801,Release,Wilson37,2028-12-06
2802,Suspension,Wilson4,2028-12-07
2803,Suspension,Martin86,2028-12-08
2804,Suspension,Rodriguez12,2028-12-09
2805,Suspension,Lopez23,2028-12-10
2806,Signing,Smith66,2028-12-11
2807,Suspension,Anderson28,2028-12-12
2808,Signing,Rodriguez55,2028-12-13
2809,Suspension,Brown25,2028-12-14
2810,Release,Jackson4,2028-12-15
2811,Signing,Miller40,2028-12-16
2812,Return,Thomas14,2028-12-17
2813,Signing,Smith12,2028-12-18
2814,Return,Johnson58,2028-12-19
2815,Injury,Williams55,2028-12-20
2816,Return,Wilson53,2028-12-21
2817,Signing,Anderson67,2028-12-22
2818,Suspension,Miller96,2028-12-23
2819,Return,Smith62,2028-12-24
2820,Activation,Jackson29,2028-12-25
2821,Injury,Gonzalez57,2028-12-26
2822,Suspension,Miller83,2028-12-27
2823,Suspension,Martinez74,2028-12-28
2824,Signing,Wilson73,2028-12-29
2825,Trade,Gonzalez3,2028-12-30
2826,Release,Anderson36,2028-12-31
2827,Signing,Garcia95,2029-01-01
2828,Signing,Garcia55,2029-01-02
2829,Trade,Garcia34,2029-01-03
2830,Signing,Hernandez53,2029-01-04
2831,Release,Smith67,2029-01-05
2832,Suspension,Martinez14,2029-01-06
2833,Suspension,Jones16,2029-01-07
2834,Activation,Anderson32,2029-01-08
2835,Release,Wilson5,2029-01-09
2836,Trade,Thomas70,2029-01-10
2837,Activation,Thomas72,2029-01-11
2838,Trade,Thomas19,2029-01-12
2839,Trade,Anderson83,2029-01-13
2840,Return,Smith20,2029-01-14
2841,Injury,Lopez10,2029-01-15
2842,Signing,Jones51,2029-01-16
2843,Release,Jones35,2029-01-17
2844,Release,Taylor14,2029-01-18
2845,Suspension,Hernandez1,2029-01-19
2846,Trade,Thomas52,2029-01-20
2847,Injury,Moore72,2029-01-21
2848,Injury,Johnson16,2029-01-22
2849,Signing,Brown92,2029-01-23
2850,Injury,Jones63,2029-01-24
2851,Trade,Anderson6,2029-01-25
2852,Activation,Wilson13,2029-01-26
2853,Release,Miller31,2029-01-27
2854,Activation,Hernandez48,2029-01-28
2855,Return,Taylor80,2029-01-29
2856,Release,Moore15,2029-01-30
2857,Return,Moore25,2029-01-31
2858,Signing,Anderson6,2029-02-01
2859,Return,Thomas43,2029-02-02
2860,Release,Taylor60,2029-02-03
2861,Suspension,Martinez73,2029-02-04
2862,Return,Wilson84,2029-02-05
2863,Signing,Moore54,2029-02-06
2864,Release,Martinez79,2029-02-07
2865,Return,Brown24,2029-02-08
2866,Signing,Brown93,2029-02-09
2867,Signing,Jones26,2029-02-10
2868,Trade,Johnson1,2029-02-11
2869,Release,Hernandez42,2029-02-12
2870,Trade,Johnson27,2029-02-13
2871,Return,Smith8,2029-02-14
2872,Return,Williams74,2029-02-15
2873,Trade,Gonzalez56,2029-02-16
2874,Activation,Taylor66,2029-02-17
2875,Trade,Martinez62,2029-02-18
2876,Injury,Lopez82,2029-02-19
2877,Activation,Garcia69,2029-02-20
2878,Injury,Anderson71,2029-02-21
2879,Release,Wilson9,2029-02-22
2880,Injury,Williams43,2029-02-23
2881,Release,Rodriguez39,2029-02-24
2882,Activation,Lopez23,2029-02-25
2883,Activation,Hernandez35,2029-02-26
2884,Suspension,Brown39,2029-02-27
2885,Release,Martinez17,2029-02-28
2886,Signing,Hernandez22,2029-03-01
2887,Injury,Martinez2,2029-03-02
2888,Return,Jackson60,2029-03-03
2889,Trade,Davis11,2029-03-04
2890,Suspension,Anderson51,2029-03-05
2891,Injury,Gonzalez91,2029-03-06
2892,Signing,Williams3,2029-03-07
2893,Release,Miller55,2029-03-08
2894,Return,Williams68,2029-03-09
2895,Trade,Johnson63,2029-03-10
2896,Return,Lopez99,2029-03-11
2897,Activation,Rodriguez92,2029-03-12
2898,Trade,Jackson94,2029-03-13
2899,Signing,Anderson34,2029-03-14
2900,Trade,Davis41,2029-03-15
2901,Activation,Jackson36,2029-03-16
2902,Trade,Moore1,2029-03-17
2903,Injury,Martinez92,2029-03-18
2904,Injury,Martinez49,2029-03-19
2905,Release,Jones37,2029-03-20
2906,Return,Miller6,2029-03-21
2907,Release,Taylor47,2029-03-22
2908,Injury,Martin87,2029-03-23
2909,Signing,Johnson75,2029-03-24
2910,Release,Rodriguez5,2029-03-25
2911,Return,Wilson50,2029-03-26
2912,Trade,Gonzalez82,2029-03-27
2913,Trade,Hernandez51,2029-03-28
2914,Activation,Smith69,2029-03-29
2915,Activation,Garcia16,2029-03-30
2916,Release,Taylor89,2029-03-31
2917,Injury,Johnson63,2029-04-01
2918,Release,Moore5,2029-04-02
2919,Activation,Brown32,2029-04-03
2920,Injury,Miller59,2029-04-04
2921,Signing,Brown18,2029-04-05
2922,Signing,Jackson10,2029-04-06
2923,Activation,Jones88,2029-04-07
2924,Signing,Thomas57,2029-04-08
2925,Activation,Taylor22,2029-04-09
2926,Release,Hernandez34,2029-04-10
2927,Activation,Hernandez70,2029-04-11
2928,Activation,Lopez76,2029-04-12
2929,Activation,Thomas71,2029-04-13
2930,Suspension,Davis5,2029-04-14
2931,Signing,Miller97,2029-04-15
2932,Signing,Brown25,2029-04-16
2933,Trade,Rodriguez23,2029-04-17
2934,Suspension,Brown10,2029-04-18
2935,Injury,Johnson94,2029-04-19
2936,Return,Rodriguez12,2029-04-20
2937,Release,Davis38,2029-04-21
2938,Activation,Smith33,2029-04-22
2939,Activation,Jones87,2029-04-23
2940,Suspension,Taylor59,2029-04-24
2941,Release,Smith59,2029-04-25
2942,Suspension,Johnson56,2029-04-26
2943,Return,Anderson10,2029-04-27
2944,Signing,Davis40,2029-04-28
2945,Return,Brown42,2029-04-29
2946,Activation,Taylor66,2029-04-30
2947,Release,Smith80,2029-05-01
2948,Release,Anderson46,2029-05-02
2949,Suspension,Jackson34,2029-05-03
2950,Suspension,Brown36,2029-05-04
2951,Signing,Lopez46,2029-05-05
2952,Return,Jackson45,2029-05-06
2953,Trade,Gonzalez43,2029-05-07
2954,Activation,Rodriguez46,2029-05-08
2955,Injury,Hernandez90,2029-05-09
2956,Signing,Brown19,2029-05-10
2957,Return,Jones67,2029-05-11
2958,Signing,Martinez11,2029-05-12
2959,Trade,Rodriguez44,2029-05-13
2960,Release,Martinez70,2029-05-14
2961,Signing,Taylor96,2029-05-15
2962,Release,Johnson84,2029-05-16
2963,Activation,Garcia40,2029-05-17
2964,Activation,Wilson69,2029-05-18
2965,Injury,Brown83,2029-05-19
2966,Activation,Hernandez41,2029-05-20
2967,Activation,Thomas5,2029-05-21
2968,Activation,Johnson95,2029-05-22
2969,Activation,Martinez22,2029-05-23
2970,Release,Garcia47,2029-05-24
2971,Suspension,Martinez99,2029-05-25
2972,Injury,Williams36,2029-05-26
2973,Activation,Williams77,2029-05-27
2974,Release,Martin14,2029-05-28
2975,Release,Hernandez92,2029-05-29
2976,Release,Jackson20,2029-05-30
2977,Signing,Hernandez97,2029-05-31
2978,Injury,Martin6,2029-06-01
2979,Suspension,Jones11,2029-06-02
2980,Signing,Hernandez33,2029-06-03
2981,Signing,Rodriguez18,2029-06-04
2982,Return,Brown41,2029-06-05
2983,Signing,Gonzalez50,2029-06-06
2984,Return,Miller69,2029-06-07
2985,Suspension,Miller80,2029-06-08
2986,Signing,Martinez3,2029-06-09
2987,Activation,Martin47,2029-06-10
2988,Signing,Smith85,2029-06-11
2989,Return,Lopez2,2029-06-12
2990,Release,Johnson51,2029-06-13
2991,Trade,Smith21,2029-06-14
2992,Injury,Johnson73,2029-06-15
2993,Activation,Gonzalez81,2029-06-16
2994,Activation,Johnson79,2029-06-17
2995,Release,Jones8,2029-06-18
2996,Signing,Davis60,2029-06-19
2997,Activation,Wilson48,2029-06-20
2998,Signing,Miller3,2029-06-21
2999,Signing,Gonzalez51,2029-06-22
3000,Suspension,Martin73,2029-06-23
3001,Release,Thomas60,2029-06-24
3002,Activation,Rodriguez86,2029-06-25
3003,Injury,Gonzalez61,2029-06-26
3004,Injury,Garcia7,2029-06-27
3005,Return,Garcia79,2029-06-28
3006,Suspension,Thomas48,2029-06-29
3007,Injury,Rodriguez70,2029-06-30
3008,Release,Thomas16,2029-07-01
3009,Signing,Moore69,2029-07-02
3010,Signing,Jackson17,2029-07-03
3011,Suspension,Hernandez95,2029-07-04
3012,Trade,Rodriguez46,2029-07-05
3013,Suspension,Gonzalez42,2029-07-06
3014,Release,Brown68,2029-07-07
3015,Activation,Jones48,2029-07-08
3016,Activation,Garcia63,2029-07-09
3017,Injury,Miller45,2029-07-10
3018,Signing,Davis89,2029-07-11
3019,Release,Gonzalez21,2029-07-12
3020,Signing,Taylor11,2029-07-13
3021,Signing,Lopez30,2029-07-14
3022,Activation,Martin12,2029-07-15
3023,Trade,Garcia92,2029-07-16
3024,Injury,Brown13,2029-07-17
3025,Injury,Anderson72,2029-07-18
3026,Injury,Davis65,2029-07-19
3027,Suspension,Thomas88,2029-07-20
3028,Release,Thomas38,2029-07-21
3029,Suspension,Wilson54,2029-07-22
3030,Suspension,Martinez23,2029-07-23
3031,Release,Gonzalez45,2029-07-24
3032,Activation,Moore60,2029-07-25
3033,Signing,Hernandez60,2029-07-26
3034,Trade,Williams3,2029-07-27
3035,Trade,Wilson97,2029-07-28
3036,Suspension,Williams83,2029-07-29
3037,Activation,Anderson32,2029-07-30
3038,Trade,Davis11,2029-07-31
3039,Injury,Lopez64,2029-08-01
3040,Injury,Martinez89,2029-08-02
3041,Release,Smith70,2029-08-03
3042,Release,Taylor26,2029-08-04
3043,Trade,Gonzalez42,2029-08-05
3044,Injury,Taylor97,2029-08-06
3045,Return,Hernandez33,2029-08-07
3046,Release,Moore35,2029-08-08
3047,Signing,Rodriguez88,2029-08-09
3048,Return,Moore98,2029-08-10
3049,Injury,Garcia86,2029-08-11
3050,Activation,Martin72,2029-08-12
3051,Trade,Garcia76,2029-08-13
3052,Return,Lopez11,2029-08-14
3053,Trade,Martin24,2029-08-15
3054,Activation,Thomas70,2029-08-16
3055,Return,Thomas33,2029-08-17
3056,Release,Taylor94,2029-08-18
3057,Injury,Thomas2,2029-08-19
3058,Signing,Lopez95,2029-08-20
3059,Return,Lopez86,2029-08-21
3060,Injury,Wilson5,2029-08-22
3061,Injury,Miller98,2029-08-23
3062,Signing,Davis90,2029-08-24
3063,Return,Martin54,2029-08-25
3064,Injury,Martin2,2029-08-26
3065,Signing,Jackson97,2029-08-27
3066,Injury,Rodriguez34,2029-08-28
3067,Signing,Miller20,2029-08-29
3068,Suspension,Garcia93,2029-08-30
3069,Return,Moore90,2029-08-31
3070,Release,Moore55,2029-09-01
3071,Injury,Moore28,2029-09-02
3072,Trade,Thomas9,2029-09-03
3073,Suspension,Davis11,2029-09-04
3074,Signing,Smith70,2029-09-05
3075,Release,Moore5,2029-09-06
3076,Injury,Miller66,2029-09-07
3077,Signing,Martin68,2029-09-08
3078,Injury,Johnson44,2029-09-09
3079,Return,Brown90,2029-09-10
3080,Trade,Martinez27,2029-09-11
3081,Trade,Rodriguez47,2029-09-12
3082,Signing,Brown35,2029-09-13
3083,Return,Johnson27,2029-09-14
3084,Suspension,Martinez28,2029-09-15
3085,Trade,Martin98,2029-09-16
3086,Release,Hernandez39,2029-09-17
3087,Trade,Jackson64,2029-09-18
3088,Suspension,Hernandez32,2029-09-19
3089,Suspension,Garcia18,2029-09-20
3090,Trade,Taylor78,2029-09-21
3091,Release,Thomas87,2029-09-22
3092,Release,Moore92,2029-09-23
3093,Return,Wilson94,2029-09-24
3094,Suspension,Garcia22,2029-09-25
3095,Return,Jones94,2029-09-26
3096,Return,Johnson95,2029-09-27
3097,Trade,Rodriguez30,2029-09-28
3098,Release,Moore34,2029-09-29
3099,Release,Jackson19,2029-09-30
3100,Injury,Miller34,2029-10-01
3101,Suspension,Martin70,2029-10-02
3102,Trade,Martinez30,2029-10-03
3103,Suspension,Martinez32,2029-10-04
3104,Release,Williams67,2029-10-05
3105,Injury,Davis14,2029-10-06
3106,Trade,Jones18,2029-10-07
3107,Suspension,Johnson72,2029-10-08
3108,Release,Hernandez39,2029-10-09
3109,Injury,Garcia34,2029-10-10
3110,Signing,Miller25,2029-10-11
3111,Activation,Williams59,2029-10-12
3112,Signing,Miller89,2029-10-13
3113,Signing,Lopez84,2029-10-14
3114,Release,Miller30,2029-10-15
3115,Trade,Rodriguez15,2029-10-16
3116,Trade,Gonzalez30,2029-10-17
3117,Signing,Wilson27,2029-10-18
3118,Return,Brown49,2029-10-19
3119,Trade,Lopez55,2029-10-20
3120,Injury,Martinez33,2029-10-21
3121,Release,Smith21,2029-10-22
3122,Activation,Taylor91,2029-10-23
3123,Signing,Anderson5,2029-10-24
3124,Release,Martin57,2029-10-25
3125,Trade,Wilson21,2029-10-26
3126,Signing,Rodriguez4,2029-10-27
