fan_id,name,service_type,arrival_time
1393,Fan1393,Merchandise,14:48:15
1394,Fan1394,Ticket Purchase,14:48:30
1395,Fan1395,Info Desk,14:48:45
1396,Fan1396,Will Call,14:49:00
1397,Fan1397,Ticket Purchase,14:49:15
1398,Fan1398,Info Desk,14:49:30
1399,Fan1399,Info Desk,14:49:45
1400,Fan1400,Will Call,14:50:00
1401,Fan1401,Info Desk,14:50:15
1402,Fan1402,Ticket Purchase,14:50:30
1403,Fan1403,Will Call,14:50:45
1404,Fan1404,Merchandise,14:51:00
1405,Fan1405,Info Desk,14:51:15
1406,Fan1406,Will Call,14:51:30
1407,Fan1407,Ticket Purchase,14:51:45
1408,Fan1408,Will Call,14:52:00
1409,Fan1409,Merchandise,14:52:15
1410,Fan1410,Will Call,14:52:30
1411,Fan1411,Will Call,14:52:45
1412,Fan1412,Merchandise,14:53:00
1413,Fan1413,Will Call,14:53:15
1414,Fan1414,Ticket Purchase,14:53:30
1415,Fan1415,Merchandise,14:53:45
1416,Fan1416,Ticket Purchase,14:54:00
1417,Fan1417,Ticket Purchase,14:54:15
1418,Fan1418,Ticket Purchase,14:54:30
1419,Fan1419,Merchandise,14:54:45
1420,Fan1420,Merchandise,14:55:00
1421,Fan1421,Ticket Purchase,14:55:15
1422,Fan1422,Info Desk,14:55:30
1423,Fan1423,Will Call,14:55:45
1424,Fan1424,Ticket Purchase,14:56:00
1425,Fan1425,Ticket Purchase,14:56:15
1426,Fan1426,Info Desk,14:56:30
1427,Fan1427,Will Call,14:56:45
1428,Fan1428,Info Desk,14:57:00
1429,Fan1429,Info Desk,14:57:15
1430,Fan1430,Merchandise,14:57:30
1431,Fan1431,Merchandise,14:57:45
1432,Fan1432,Ticket Purchase,14:58:00
1433,Fan1433,Info Desk,14:58:15
1434,Fan1434,Info Desk,14:58:30
1435,Fan1435,Ticket Purchase,14:58:45
1436,Fan1436,Will Call,14:59:00
1437,Fan1437,Info Desk,14:59:15
1438,Fan1438,Merchandise,14:59:30
1439,Fan1439,Merchandise,14:59:45
1440,Fan1440,Ticket Purchase,15:00:00
1441,Fan1441,Ticket Purchase,15:00:15
1442,Fan1442,Info Desk,15:00:30
1443,Fan1443,Will Call,15:00:45
1444,Fan1444,Info Desk,15:01:00
1445,Fan1445,Ticket Purchase,15:01:15
1446,Fan1446,Will Call,15:01:30
1447,Fan1447,Merchandise,15:01:45
1448,Fan1448,Will Call,15:02:00
1449,Fan1449,Ticket Purchase,15:02:15
1450,Fan1450,Info Desk,15:02:30
1451,Fan1451,Merchandise,15:02:45
1452,Fan1452,Info Desk,15:03:00
1453,Fan1453,Merchandise,15:03:15
1454,Fan1454,Info Desk,15:03:30
1455,Fan1455,Will Call,15:03:45
1456,Fan1456,Ticket Purchase,15:04:00
1457,Fan1457,Merchandise,15:04:15
1458,Fan1458,Merchandise,15:04:30
1459,Fan1459,Will Call,15:04:45
1460,Fan1460,Will Call,15:05:00
1461,Fan1461,Merchandise,15:05:15
1462,Fan1462,Will Call,15:05:30
1463,Fan1463,Info Desk,15:05:45
1464,Fan1464,Ticket Purchase,15:06:00
1465,Fan1465,Merchandise,15:06:15
1466,Fan1466,Will Call,15:06:30
1467,Fan1467,Will Call,15:06:45
1468,Fan1468,Ticket Purchase,15:07:00
1469,Fan1469,Merchandise,15:07:15
1470,Fan1470,Merchandise,15:07:30
1471,Fan1471,Merchandise,15:07:45
1472,Fan1472,Ticket Purchase,15:08:00
1473,Fan1473,Ticket Purchase,15:08:15
1474,Fan1474,Will Call,15:08:30
1475,Fan1475,Info Desk,15:08:45
1476,Fan1476,Ticket Purchase,15:09:00
1477,Fan1477,Will Call,15:09:15
1478,Fan1478,Ticket Purchase,15:09:30
1479,Fan1479,Merchandise,15:09:45
1480,Fan1480,Info Desk,15:10:00
1481,Fan1481,Ticket Purchase,15:10:15
1482,Fan1482,Merchandise,15:10:30
1483,Fan1483,Ticket Purchase,15:10:45
1484,Fan1484,Ticket Purchase,15:11:00
1485,Fan1485,Merchandise,15:11:15
1486,Fan1486,Info Desk,15:11:30
1487,Fan1487,Merchandise,15:11:45
1488,Fan1488,Info Desk,15:12:00
1489,Fan1489,Will Call,15:12:15
1490,Fan1490,Info Desk,15:12:30
1491,Fan1491,Info Desk,15:12:45
1492,Fan1492,Will Call,15:13:00
1493,Fan1493,Will Call,15:13:15
1494,Fan1494,Info Desk,15:13:30
1495,Fan1495,Info Desk,15:13:45
1496,Fan1496,Ticket Purchase,15:14:00
1497,Fan1497,Merchandise,15:14:15
1498,Fan1498,Ticket Purchase,15:14:30
1499,Fan1499,Merchandise,15:14:45
1500,Fan1500,Ticket Purchase,15:15:00
1501,Fan1501,Merchandise,15:15:15
1502,Fan1502,Merchandise,15:15:30
1503,Fan1503,Ticket Purchase,15:15:45
1504,Fan1504,Ticket Purchase,15:16:00
1505,Fan1505,Ticket Purchase,15:16:15
1506,Fan1506,Merchandise,15:16:30
1507,Fan1507,Ticket Purchase,15:16:45
1508,Fan1508,Ticket Purchase,15:17:00
1509,Fan1509,Info Desk,15:17:15
1510,Fan1510,Info Desk,15:17:30
1511,Fan1511,Info Desk,15:17:45
1512,Fan1512,Will Call,15:18:00
1513,Fan1513,Merchandise,15:18:15
1514,Fan1514,Ticket Purchase,15:18:30
1515,Fan1515,Will Call,15:18:45
1516,Fan1516,Ticket Purchase,15:19:00
1517,Fan1517,Ticket Purchase,15:19:15
1518,Fan1518,Ticket Purchase,15:19:30
1519,Fan1519,Merchandise,15:19:45
1520,Fan1520,Will Call,15:20:00
1521,Fan1521,Will Call,15:20:15
1522,Fan1522,Merchandise,15:20:30
1523,Fan1523,Will Call,15:20:45
1524,Fan1524,Merchandise,15:21:00
1525,Fan1525,Ticket Purchase,15:21:15
1526,Fan1526,Merchandise,15:21:30
1527,Fan1527,Merchandise,15:21:45
1528,Fan1528,Will Call,15:22:00
1529,Fan1529,Ticket Purchase,15:22:15
1530,Fan1530,Info Desk,15:22:30
1531,Fan1531,Info Desk,15:22:45
1532,Fan1532,Will Call,15:23:00
1533,Fan1533,Merchandise,15:23:15
1534,Fan1534,Ticket Purchase,15:23:30
1535,Fan1535,Merchandise,15:23:45
1536,Fan1536,Info Desk,15:24:00
1537,Fan1537,Merchandise,15:24:15
1538,Fan1538,Will Call,15:24:30
1539,Fan1539,Info Desk,15:24:45
1540,Fan1540,Merchandise,15:25:00
1541,Fan1541,Merchandise,15:25:15
1542,Fan1542,Info Desk,15:25:30
1543,Fan1543,Ticket Purchase,15:25:45
1544,Fan1544,Info Desk,15:26:00
1545,Fan1545,Info Desk,15:26:15
1546,Fan1546,Ticket Purchase,15:26:30
1547,Fan1547,Ticket Purchase,15:26:45
1548,Fan1548,Info Desk,15:27:00
1549,Fan1549,Ticket Purchase,15:27:15
1550,Fan1550,Will Call,15:27:30
1551,Fan1551,Merchandise,15:27:45
1552,Fan1552,Merchandise,15:28:00
1553,Fan1553,Will Call,15:28:15
1554,Fan1554,Info Desk,15:28:30
1555,Fan1555,Info Desk,15:28:45
1556,Fan1556,Will Call,15:29:00
1557,Fan1557,Ticket Purchase,15:29:15
1558,Fan1558,Ticket Purchase,15:29:30
1559,Fan1559,Merchandise,15:29:45
1560,Fan1560,Merchandise,15:30:00
1561,Fan1561,Ticket Purchase,15:30:15
1562,Fan1562,Will Call,15:30:30
1563,Fan1563,Ticket Purchase,15:30:45
1564,Fan1564,Will Call,15:31:00
1565,Fan1565,Info Desk,15:31:15
1566,Fan1566,Merchandise,15:31:30
1567,Fan1567,Info Desk,15:31:45
1568,Fan1568,Merchandise,15:32:00
1569,Fan1569,Info Desk,15:32:15
1570,Fan1570,Merchandise,15:32:30
1571,Fan1571,Merchandise,15:32:45
1572,Fan1572,Info Desk,15:33:00
1573,Fan1573,Ticket Purchase,15:33:15
1574,Fan1574,Ticket Purchase,15:33:30
1575,Fan1575,Info Desk,15:33:45
1576,Fan1576,Ticket Purchase,15:34:00
1577,Fan1577,Info Desk,15:34:15
1578,Fan1578,Merchandise,15:34:30
1579,Fan1579,Merchandise,15:34:45
1580,Fan1580,Info Desk,15:35:00
1581,Fan1581,Will Call,15:35:15
1582,Fan1582,Info Desk,15:35:30
1583,Fan1583,Ticket Purchase,15:35:45
1584,Fan1584,Ticket Purchase,15:36:00
1585,Fan1585,Info Desk,15:36:15
1586,Fan1586,Ticket Purchase,15:36:30
1587,Fan1587,Merchandise,15:36:45
1588,Fan1588,Merchandise,15:37:00
1589,Fan1589,Info Desk,15:37:15
1590,Fan1590,Info Desk,15:37:30
1591,Fan1591,Will Call,15:37:45
1592,Fan1592,Ticket Purchase,15:38:00
1593,Fan1593,Ticket Purchase,15:38:15
1594,Fan1594,Will Call,15:38:30
1595,Fan1595,Merchandise,15:38:45
1596,Fan1596,Ticket Purchase,15:39:00
1597,Fan1597,Merchandise,15:39:15
1598,Fan1598,Info Desk,15:39:30
1599,Fan1599,Will Call,15:39:45
1600,Fan1600,Info Desk,15:40:00
1601,Fan1601,Will Call,15:40:15
1602,Fan1602,Will Call,15:40:30
1603,Fan1603,Info Desk,15:40:45
1604,Fan1604,Info Desk,15:41:00
1605,Fan1605,Merchandise,15:41:15
1606,Fan1606,Merchandise,15:41:30
1607,Fan1607,Will Call,15:41:45
1608,Fan1608,Will Call,15:42:00
1609,Fan1609,Ticket Purchase,15:42:15
1610,Fan1610,Merchandise,15:42:30
1611,Fan1611,Merchandise,15:42:45
1612,Fan1612,Ticket Purchase,15:43:00
1613,Fan1613,Info Desk,15:43:15
1614,Fan1614,Will Call,15:43:30
1615,Fan1615,Info Desk,15:43:45
1616,Fan1616,Info Desk,15:44:00
1617,Fan1617,Ticket Purchase,15:44:15
1618,Fan1618,Info Desk,15:44:30
1619,Fan1619,Info Desk,15:44:45
1620,Fan1620,Ticket Purchase,15:45:00
1621,Fan1621,Will Call,15:45:15
1622,Fan1622,Will Call,15:45:30
1623,Fan1623,Merchandise,15:45:45
1624,Fan1624,Info Desk,15:46:00
1625,Fan1625,Merchandise,15:46:15
1626,Fan1626,Will Call,15:46:30
1627,Fan1627,Info Desk,15:46:45
1628,Fan1628,Ticket Purchase,15:47:00
1629,Fan1629,Will Call,15:47:15
1630,Fan1630,Ticket Purchase,15:47:30
1631,Fan1631,Ticket Purchase,15:47:45
1632,Fan1632,Merchandise,15:48:00
1633,Fan1633,Merchandise,15:48:15
1634,Fan1634,Info Desk,15:48:30
1635,Fan1635,Ticket Purchase,15:48:45
1636,Fan1636,Will Call,15:49:00
1637,Fan1637,Merchandise,15:49:15
1638,Fan1638,Will Call,15:49:30
1639,Fan1639,Ticket Purchase,15:49:45
1640,Fan1640,Will Call,15:50:00
1641,Fan1641,Ticket Purchase,15:50:15
1642,Fan1642,Ticket Purchase,15:50:30
1643,Fan1643,Ticket Purchase,15:50:45
1644,Fan1644,Info Desk,15:51:00
1645,Fan1645,Info Desk,15:51:15
1646,Fan1646,Merchandise,15:51:30
1647,Fan1647,Info Desk,15:51:45
1648,Fan1648,Will Call,15:52:00
1649,Fan1649,Merchandise,15:52:15
1650,Fan1650,Ticket Purchase,15:52:30
1651,Fan1651,Will Call,15:52:45
1652,Fan1652,Ticket Purchase,15:53:00
1653,Fan1653,Info Desk,15:53:15
1654,Fan1654,Ticket Purchase,15:53:30
1655,Fan1655,Merchandise,15:53:45
1656,Fan1656,Info Desk,15:54:00
1657,Fan1657,Info Desk,15:54:15
1658,Fan1658,Will Call,15:54:30
1659,Fan1659,Ticket Purchase,15:54:45
1660,Fan1660,Info Desk,15:55:00
1661,Fan1661,Ticket Purchase,15:55:15
1662,Fan1662,Will Call,15:55:30
1663,Fan1663,Info Desk,15:55:45
1664,Fan1664,Merchandise,15:56:00
1665,Fan1665,Ticket Purchase,15:56:15
1666,Fan1666,Info Desk,15:56:30
1667,Fan1667,Will Call,15:56:45
1668,Fan1668,Ticket Purchase,15:57:00
1669,Fan1669,Info Desk,15:57:15
1670,Fan1670,Merchandise,15:57:30
1671,Fan1671,Ticket Purchase,15:57:45
1672,Fan1672,Ticket Purchase,15:58:00
1673,Fan1673,Info Desk,15:58:15
1674,Fan1674,Will Call,15:58:30
1675,Fan1675,Will Call,15:58:45
1676,Fan1676,Merchandise,15:59:00
1677,Fan1677,Merchandise,15:59:15
1678,Fan1678,Info Desk,15:59:30
1679,Fan1679,Will Call,15:59:45
1680,Fan1680,Merchandise,16:00:00
1681,Fan1681,Info Desk,16:00:15
1682,Fan1682,Info Desk,16:00:30
1683,Fan1683,Ticket Purchase,16:00:45
1684,Fan1684,Ticket Purchase,16:01:00
1685,Fan1685,Will Call,16:01:15
1686,Fan1686,Will Call,16:01:30
1687,Fan1687,Info Desk,16:01:45
1688,Fan1688,Merchandise,16:02:00
1689,Fan1689,Will Call,16:02:15
1690,Fan1690,Info Desk,16:02:30
1691,Fan1691,Will Call,16:02:45
1692,Fan1692,Info Desk,16:03:00
1693,Fan1693,Merchandise,16:03:15
1694,Fan1694,Merchandise,16:03:30
1695,Fan1695,Info Desk,16:03:45
1696,Fan1696,Ticket Purchase,16:04:00
1697,Fan1697,Merchandise,16:04:15
1698,Fan1698,Merchandise,16:04:30
1699,Fan1699,Info Desk,16:04:45
1700,Fan1700,Merchandise,16:05:00
1701,Fan1701,Ticket Purchase,16:05:15
1702,Fan1702,Info Desk,16:05:30
1703,Fan1703,Info Desk,16:05:45
1704,Fan1704,Ticket Purchase,16:06:00
1705,Fan1705,Merchandise,16:06:15
1706,Fan1706,Info Desk,16:06:30
1707,Fan1707,Info Desk,16:06:45
1708,Fan1708,Info Desk,16:07:00
1709,Fan1709,Ticket Purchase,16:07:15
1710,Fan1710,Merchandise,16:07:30
1711,Fan1711,Merchandise,16:07:45
1712,Fan1712,Merchandise,16:08:00
1713,Fan1713,Ticket Purchase,16:08:15
1714,Fan1714,Ticket Purchase,16:08:30
1715,Fan1715,Ticket Purchase,16:08:45
1716,Fan1716,Ticket Purchase,16:09:00
1717,Fan1717,Info Desk,16:09:15
1718,Fan1718,Merchandise,16:09:30
1719,Fan1719,Will Call,16:09:45
1720,Fan1720,Info Desk,16:10:00
1721,Fan1721,Merchandise,16:10:15
1722,Fan1722,Ticket Purchase,16:10:30
1723,Fan1723,Merchandise,16:10:45
1724,Fan1724,Ticket Purchase,16:11:00
1725,Fan1725,Info Desk,16:11:15
1726,Fan1726,Ticket Purchase,16:11:30
1727,Fan1727,Merchandise,16:11:45
1728,Fan1728,Merchandise,16:12:00
1729,Fan1729,Merchandise,16:12:15
1730,Fan1730,Merchandise,16:12:30
1731,Fan1731,Ticket Purchase,16:12:45
1732,Fan1732,Ticket Purchase,16:13:00
1733,Fan1733,Ticket Purchase,16:13:15
1734,Fan1734,Merchandise,16:13:30
1735,Fan1735,Will Call,16:13:45
1736,Fan1736,Will Call,16:14:00
1737,Fan1737,Will Call,16:14:15
1738,Fan1738,Merchandise,16:14:30
1739,Fan1739,Info Desk,16:14:45
1740,Fan1740,Will Call,16:15:00
1741,Fan1741,Info Desk,16:15:15
1742,Fan1742,Ticket Purchase,16:15:30
1743,Fan1743,Will Call,16:15:45
1744,Fan1744,Will Call,16:16:00
1745,Fan1745,Will Call,16:16:15
1746,Fan1746,Info Desk,16:16:30
1747,Fan1747,Ticket Purchase,16:16:45
1748,Fan1748,Ticket Purchase,16:17:00
1749,Fan1749,Ticket Purchase,16:17:15
1750,Fan1750,Ticket Purchase,16:17:30
1751,Fan1751,Will Call,16:17:45
1752,Fan1752,Ticket Purchase,16:18:00
1753,Fan1753,Will Call,16:18:15
1754,Fan1754,Merchandise,16:18:30
1755,Fan1755,Will Call,16:18:45
1756,Fan1756,Info Desk,16:19:00
1757,Fan1757,Merchandise,16:19:15
1758,Fan1758,Merchandise,16:19:30
1759,Fan1759,Will Call,16:19:45
1760,Fan1760,Will Call,16:20:00
1761,Fan1761,Merchandise,16:20:15
1762,Fan1762,Merchandise,16:20:30
1763,Fan1763,Ticket Purchase,16:20:45
1764,Fan1764,Ticket Purchase,16:21:00
1765,Fan1765,Info Desk,16:21:15
1766,Fan1766,Merchandise,16:21:30
1767,Fan1767,Will Call,16:21:45
1768,Fan1768,Merchandise,16:22:00
1769,Fan1769,Merchandise,16:22:15
1770,Fan1770,Will Call,16:22:30
1771,Fan1771,Merchandise,16:22:45
1772,Fan1772,Merchandise,16:23:00
1773,Fan1773,Info Desk,16:23:15
1774,Fan1774,Ticket Purchase,16:23:30
1775,Fan1775,Ticket Purchase,16:23:45
1776,Fan1776,Will Call,16:24:00
1777,Fan1777,Info Desk,16:24:15
1778,Fan1778,Will Call,16:24:30
1779,Fan1779,Ticket Purchase,16:24:45
1780,Fan1780,Merchandise,16:25:00
1781,Fan1781,Info Desk,16:25:15
1782,Fan1782,Will Call,16:25:30
1783,Fan1783,Will Call,16:25:45
1784,Fan1784,Ticket Purchase,16:26:00
1785,Fan1785,Ticket Purchase,16:26:15
1786,Fan1786,Info Desk,16:26:30
1787,Fan1787,Info Desk,16:26:45
1788,Fan1788,Ticket Purchase,16:27:00
1789,Fan1789,Info Desk,16:27:15
1790,Fan1790,Will Call,16:27:30
1791,Fan1791,Ticket Purchase,16:27:45
1792,Fan1792,Info Desk,16:28:00
1793,Fan1793,Merchandise,16:28:15
1794,Fan1794,Will Call,16:28:30
1795,Fan1795,Merchandise,16:28:45
1796,Fan1796,Ticket Purchase,16:29:00
1797,Fan1797,Will Call,16:29:15
1798,Fan1798,Will Call,16:29:30
1799,Fan1799,Ticket Purchase,16:29:45
1800,Fan1800,Merchandise,16:30:00
1801,Fan1801,Merchandise,16:30:15
1802,Fan1802,Will Call,16:30:30
1803,Fan1803,Ticket Purchase,16:30:45
1804,Fan1804,Ticket Purchase,16:31:00
1805,Fan1805,Will Call,16:31:15
1806,Fan1806,Ticket Purchase,16:31:30
1807,Fan1807,Ticket Purchase,16:31:45
1808,Fan1808,Merchandise,16:32:00
1809,Fan1809,Merchandise,16:32:15
1810,Fan1810,Info Desk,16:32:30
1811,Fan1811,Info Desk,16:32:45
1812,Fan1812,Merchandise,16:33:00
1813,Fan1813,Ticket Purchase,16:33:15
1814,Fan1814,Ticket Purchase,16:33:30
1815,Fan1815,Ticket Purchase,16:33:45
1816,Fan1816,Ticket Purchase,16:34:00
1817,Fan1817,Info Desk,16:34:15
1818,Fan1818,Merchandise,16:34:30
1819,Fan1819,Will Call,16:34:45
1820,Fan1820,Will Call,16:35:00
1821,Fan1821,Ticket Purchase,16:35:15
1822,Fan1822,Will Call,16:35:30
1823,Fan1823,Will Call,16:35:45
1824,Fan1824,Info Desk,16:36:00
1825,Fan1825,Merchandise,16:36:15
1826,Fan1826,Info Desk,16:36:30
1827,Fan1827,Ticket Purchase,16:36:45
1828,Fan1828,Will Call,16:37:00
1829,Fan1829,Merchandise,16:37:15
1830,Fan1830,Info Desk,16:37:30
1831,Fan1831,Will Call,16:37:45
1832,Fan1832,Will Call,16:38:00
1833,Fan1833,Will Call,16:38:15
1834,Fan1834,Merchandise,16:38:30
1835,Fan1835,Will Call,16:38:45
1836,Fan1836,Info Desk,16:39:00
1837,Fan1837,Info Desk,16:39:15
1838,Fan1838,Will Call,16:39:30
1839,Fan1839,Merchandise,16:39:45
1840,Fan1840,Info Desk,16:40:00
1841,Fan1841,Will Call,16:40:15
1842,Fan1842,Ticket Purchase,16:40:30
1843,Fan1843,Will Call,16:40:45
1844,Fan1844,Ticket Purchase,16:41:00
1845,Fan1845,Will Call,16:41:15
1846,Fan1846,Merchandise,16:41:30
1847,Fan1847,Ticket Purchase,16:41:45
1848,Fan1848,Info Desk,16:42:00
1849,Fan1849,Info Desk,16:42:15
1850,Fan1850,Will Call,16:42:30
1851,Fan1851,Info Desk,16:42:45
1852,Fan1852,Info Desk,16:43:00
1853,Fan1853,Merchandise,16:43:15
1854,Fan1854,Ticket Purchase,16:43:30
1855,Fan1855,Ticket Purchase,16:43:45
1856,Fan1856,Ticket Purchase,16:44:00
1857,Fan1857,Merchandise,16:44:15
1858,Fan1858,Merchandise,16:44:30
1859,Fan1859,Will Call,16:44:45
1860,Fan1860,Ticket Purchase,16:45:00
1861,Fan1861,Will Call,16:45:15
1862,Fan1862,Will Call,16:45:30
1863,Fan1863,Ticket Purchase,16:45:45
1864,Fan1864,Info Desk,16:46:00
1865,Fan1865,Ticket Purchase,16:46:15
1866,Fan1866,Will Call,16:46:30
1867,Fan1867,Ticket Purchase,16:46:45
1868,Fan1868,Ticket Purchase,16:47:00
1869,Fan1869,Merchandise,16:47:15
1870,Fan1870,Info Desk,16:47:30
1871,Fan1871,Ticket Purchase,16:47:45
1872,Fan1872,Ticket Purchase,16:48:00
1873,Fan1873,Info Desk,16:48:15
1874,Fan1874,Info Desk,16:48:30
1875,Fan1875,Info Desk,16:48:45
1876,Fan1876,Will Call,16:49:00
1877,Fan1877,Merchandise,16:49:15
1878,Fan1878,Merchandise,16:49:30
1879,Fan1879,Ticket Purchase,16:49:45
1880,Fan1880,Merchandise,16:50:00
1881,Fan1881,Will Call,16:50:15
1882,Fan1882,Info Desk,16:50:30
1883,Fan1883,Ticket Purchase,16:50:45
1884,Fan1884,Info Desk,16:51:00
1885,Fan1885,Ticket Purchase,16:51:15
1886,Fan1886,Ticket Purchase,16:51:30
1887,Fan1887,Merchandise,16:51:45
1888,Fan1888,Merchandise,16:52:00
1889,Fan1889,Info Desk,16:52:15
1890,Fan1890,Merchandise,16:52:30
1891,Fan1891,Merchandise,16:52:45
1892,Fan1892,Info Desk,16:53:00
1893,Fan1893,Info Desk,16:53:15
1894,Fan1894,Info Desk,16:53:30
1895,Fan1895,Ticket Purchase,16:53:45
1896,Fan1896,Will Call,16:54:00
1897,Fan1897,Ticket Purchase,16:54:15
1898,Fan1898,Ticket Purchase,16:54:30
1899,Fan1899,Info Desk,16:54:45
1900,Fan1900,Ticket Purchase,16:55:00
1901,Fan1901,Info Desk,16:55:15
1902,Fan1902,Info Desk,16:55:30
1903,Fan1903,Merchandise,16:55:45
1904,Fan1904,Merchandise,16:56:00
1905,Fan1905,Ticket Purchase,16:56:15
1906,Fan1906,Ticket Purchase,16:56:30
1907,Fan1907,Will Call,16:56:45
1908,Fan1908,Ticket Purchase,16:57:00
1909,Fan1909,Info Desk,16:57:15
1910,Fan1910,Merchandise,16:57:30
1911,Fan1911,Merchandise,16:57:45
1912,Fan1912,Info Desk,16:58:00
1913,Fan1913,Ticket Purchase,16:58:15
1914,Fan1914,Ticket Purchase,16:58:30
1915,Fan1915,Merchandise,16:58:45
1916,Fan1916,Will Call,16:59:00
1917,Fan1917,Will Call,16:59:15
1918,Fan1918,Info Desk,16:59:30
1919,Fan1919,Will Call,16:59:45
1920,Fan1920,Will Call,17:00:00
1921,Fan1921,Will Call,17:00:15
1922,Fan1922,Will Call,17:00:30
1923,Fan1923,Will Call,17:00:45
1924,Fan1924,Info Desk,17:01:00
1925,Fan1925,Ticket Purchase,17:01:15
1926,Fan1926,Will Call,17:01:30
1927,Fan1927,Info Desk,17:01:45
1928,Fan1928,Info Desk,17:02:00
1929,Fan1929,Will Call,17:02:15
1930,Fan1930,Info Desk,17:02:30
1931,Fan1931,Info Desk,17:02:45
1932,Fan1932,Will Call,17:03:00
1933,Fan1933,Info Desk,17:03:15
1934,Fan1934,Merchandise,17:03:30
1935,Fan1935,Info Desk,17:03:45
1936,Fan1936,Ticket Purchase,17:04:00
1937,Fan1937,Will Call,17:04:15
1938,Fan1938,Info Desk,17:04:30
1939,Fan1939,Ticket Purchase,17:04:45
1940,Fan1940,Info Desk,17:05:00
1941,Fan1941,Will Call,17:05:15
1942,Fan1942,Will Call,17:05:30
1943,Fan1943,Ticket Purchase,17:05:45
1944,Fan1944,Ticket Purchase,17:06:00
1945,Fan1945,Merchandise,17:06:15
1946,Fan1946,Info Desk,17:06:30
1947,Fan1947,Info Desk,17:06:45
1948,Fan1948,Merchandise,17:07:00
1949,Fan1949,Info Desk,17:07:15
1950,Fan1950,Merchandise,17:07:30
1951,Fan1951,Ticket Purchase,17:07:45
1952,Fan1952,Merchandise,17:08:00
1953,Fan1953,Merchandise,17:08:15
1954,Fan1954,Will Call,17:08:30
1955,Fan1955,Will Call,17:08:45
1956,Fan1956,Merchandise,17:09:00
1957,Fan1957,Info Desk,17:09:15
1958,Fan1958,Merchandise,17:09:30
1959,Fan1959,Info Desk,17:09:45
1960,Fan1960,Will Call,17:10:00
1961,Fan1961,Merchandise,17:10:15
1962,Fan1962,Ticket Purchase,17:10:30
1963,Fan1963,Merchandise,17:10:45
1964,Fan1964,Merchandise,17:11:00
1965,Fan1965,Ticket Purchase,17:11:15
1966,Fan1966,Ticket Purchase,17:11:30
1967,Fan1967,Merchandise,17:11:45
1968,Fan1968,Will Call,17:12:00
1969,Fan1969,Will Call,17:12:15
1970,Fan1970,Merchandise,17:12:30
1971,Fan1971,Merchandise,17:12:45
1972,Fan1972,Info Desk,17:13:00
1973,Fan1973,Will Call,17:13:15
1974,Fan1974,Ticket Purchase,17:13:30
1975,Fan1975,Ticket Purchase,17:13:45
1976,Fan1976,Will Call,17:14:00
1977,Fan1977,Will Call,17:14:15
1978,Fan1978,Info Desk,17:14:30
1979,Fan1979,Merchandise,17:14:45
1980,Fan1980,Ticket Purchase,17:15:00
1981,Fan1981,Info Desk,17:15:15
1982,Fan1982,Will Call,17:15:30
1983,Fan1983,Info Desk,17:15:45
1984,Fan1984,Ticket Purchase,17:16:00
1985,Fan1985,Ticket Purchase,17:16:15
1986,Fan1986,Ticket Purchase,17:16:30
1987,Fan1987,Will Call,17:16:45
1988,Fan1988,Will Call,17:17:00
1989,Fan1989,Merchandise,17:17:15
1990,Fan1990,Info Desk,17:17:30
1991,Fan1991,Merchandise,17:17:45
1992,Fan1992,Info Desk,17:18:00
1993,Fan1993,Will Call,17:18:15
1994,Fan1994,Ticket Purchase,17:18:30
1995,Fan1995,Ticket Purchase,17:18:45
1996,Fan1996,Will Call,17:19:00
1997,Fan1997,Ticket Purchase,17:19:15
1998,Fan1998,Will Call,17:19:30
1999,Fan1999,Merchandise,17:19:45
2000,Fan2000,Ticket Purchase,17:20:00
2001,Fan2001,Merchandise,17:20:15
2002,Fan2002,Ticket Purchase,17:20:30
2003,Fan2003,Will Call,17:20:45
2004,Fan2004,Ticket Purchase,17:21:00
2005,Fan2005,Merchandise,17:21:15
2006,Fan2006,Info Desk,17:21:30
2007,Fan2007,Ticket Purchase,17:21:45
2008,Fan2008,Ticket Purchase,17:22:00
2009,Fan2009,Ticket Purchase,17:22:15
2010,Fan2010,Info Desk,17:22:30
2011,Fan2011,Info Desk,17:22:45
2012,Fan2012,Will Call,17:23:00
2013,Fan2013,Merchandise,17:23:15
2014,Fan2014,Merchandise,17:23:30
2015,Fan2015,Info Desk,17:23:45
2016,Fan2016,Ticket Purchase,17:24:00
2017,Fan2017,Will Call,17:24:15
2018,Fan2018,Ticket Purchase,17:24:30
2019,Fan2019,Ticket Purchase,17:24:45
2020,Fan2020,Info Desk,17:25:00
2021,Fan2021,Will Call,17:25:15
2022,Fan2022,Merchandise,17:25:30
2023,Fan2023,Merchandise,17:25:45
2024,Fan2024,Info Desk,17:26:00
2025,Fan2025,Will Call,17:26:15
2026,Fan2026,Ticket Purchase,17:26:30
2027,Fan2027,Info Desk,17:26:45
2028,Fan2028,Info Desk,17:27:00
2029,Fan2029,Merchandise,17:27:15
2030,Fan2030,Merchandise,17:27:30
2031,Fan2031,Will Call,17:27:45
2032,Fan2032,Info Desk,17:28:00
2033,Fan2033,Info Desk,17:28:15
2034,Fan2034,Ticket Purchase,17:28:30
2035,Fan2035,Will Call,17:28:45
2036,Fan2036,Info Desk,17:29:00
2037,Fan2037,Merchandise,17:29:15
2038,Fan2038,Merchandise,17:29:30
2039,Fan2039,Info Desk,17:29:45
